Time,mean,sd,0.025Q,0.5Q,0.975Q,mean,sd,0.025Q,0.5Q,0.975Q,case,caselow,caseup,rate,ratelow,rateup
2000,3297.699911,85.77883444,3129.576485,3297.699911,3465.823337,0.018902977,0.000365257,0.018187086,0.018902977,0.019618867,0.032976999,0.031295765,0.034658233,1890.297678,1818.708615,1961.886741
2001,3338.925097,85.51414924,3171.320445,3338.925097,3506.52975,0.019036712,0.000359406,0.018332289,0.019036712,0.019741135,0.033389251,0.031713204,0.035065297,1903.671219,1833.22895,1974.113487
2002,3415.472746,85.63830864,3247.624745,3415.472746,3583.320747,0.019360993,0.000354841,0.018665517,0.019360993,0.020056468,0.034154727,0.032476247,0.035833207,1936.099283,1866.551725,2005.646842
2003,3519.70518,86.16372497,3350.827382,3519.70518,3688.582978,0.019831448,0.000352071,0.019141402,0.019831448,0.020521494,0.035197052,0.033508274,0.03688583,1983.144776,1914.14019,2052.149362
2004,3646.751288,87.15814157,3475.924469,3646.751288,3817.578106,0.020418883,0.000351895,0.019729182,0.020418883,0.021108584,0.036467513,0.034759245,0.038175781,2041.888323,1972.918207,2110.858438
2005,3775.813616,88.39175495,3602.568959,3775.813616,3949.058272,0.02100919,0.000353544,0.020316256,0.02100919,0.021702124,0.037758136,0.03602569,0.039490583,2100.918984,2031.625603,2170.212365
2006,3902.518257,89.67057526,3726.767159,3902.518257,4078.269355,0.021575894,0.00035566,0.020878814,0.021575894,0.022272974,0.039025183,0.037267672,0.040782694,2157.589403,2087.881405,2227.297401
2007,4049.402891,91.2496923,3870.55678,4049.402891,4228.249001,0.022243967,0.000359249,0.021539851,0.022243967,0.022948083,0.040494029,0.038705568,0.04228249,2224.396655,2153.985055,2294.808255
2008,4220.543762,93.1119227,4038.047747,4220.543762,4403.039777,0.023029103,0.00036396,0.022315755,0.023029103,0.023742452,0.042205438,0.040380477,0.044030398,2302.91033,2231.575457,2374.245203
2009,4419.911895,95.27749823,4233.17143,4419.911895,4606.65236,0.023949282,0.000369806,0.023224477,0.023949282,0.024674088,0.044199119,0.042331714,0.046066524,2394.928229,2322.447662,2467.408797
2010,4657.691089,97.80816399,4465.99061,4657.691089,4849.391568,0.025048892,0.000376793,0.02431039,0.025048892,0.025787393,0.046576911,0.044659906,0.048493916,2504.889154,2431.039036,2578.739273
2011,5084.540032,101.9604365,4884.701249,5084.540032,5284.378816,0.027122031,0.000388754,0.026360088,0.027122031,0.027883974,0.0508454,0.048847012,0.052843788,2712.203101,2636.008755,2788.397448
2012,5773.044277,108.3899432,5560.603892,5773.044277,5985.484662,0.030530831,0.000408804,0.02972959,0.030530831,0.031332072,0.057730443,0.055606039,0.059854847,3053.083086,2972.959021,3133.207151
2013,6614.823936,115.9364414,6387.592686,6614.823936,6842.055186,0.034684886,0.00043323,0.03383577,0.034684886,0.035534002,0.066148239,0.063875927,0.068420552,3468.488578,3383.576976,3553.40018
2014,7462.867943,123.288174,7221.227562,7462.867943,7704.508324,0.038824617,0.000457605,0.037927728,0.038824617,0.039721507,0.074628679,0.072212276,0.077045083,3882.461733,3792.772814,3972.150652
2015,8155.742123,129.2693137,7902.378924,8155.742123,8409.105323,0.04214636,0.000477971,0.041209553,0.04214636,0.043083167,0.081557421,0.079023789,0.084091053,4214.636,4120.955339,4308.316661
2016,8601.851491,132.5129915,8342.1308,8601.851491,8861.572182,0.044216364,0.000486511,0.04326282,0.044216364,0.045169908,0.086018515,0.083421308,0.088615722,4421.63642,4326.281992,4516.990848
2017,8966.549043,135.170766,8701.619209,8966.549043,9231.478876,0.045898039,0.000493762,0.044930284,0.045898039,0.046865794,0.08966549,0.087016192,0.092314789,4589.803869,4493.028366,4686.579373
2018,9311.577597,137.783523,9041.526854,9311.577597,9581.62834,0.047477044,0.000501458,0.046494204,0.047477044,0.048459884,0.093115776,0.090415269,0.095816283,4747.704355,4649.420352,4845.988358
2019,9707.55189,141.0277904,9431.142501,9707.55189,9983.96128,0.049253661,0.000511953,0.048250252,0.049253661,0.050257071,0.097075519,0.094311425,0.099839613,4925.366142,4825.025193,5025.707091
2020,9835.746203,819.6638591,8229.23456,9835.746203,11442.25785,0.049572835,0.004100811,0.041535394,0.049572835,0.057610277,0.098357462,0.082292346,0.114422578,4957.283506,4153.539357,5761.027654
2021,10467.77865,1024.432465,8459.927913,10467.77865,12475.62939,0.052301236,0.005092886,0.042319363,0.052301236,0.06228311,0.104677786,0.084599279,0.124756294,5230.123636,4231.936299,6228.310972
2022,11164.66719,1306.664445,8603.651941,11164.66719,13725.68245,0.055204767,0.006439769,0.042583052,0.055204767,0.067826481,0.111646672,0.086036519,0.137256824,5520.476656,4258.305208,6782.648104
2023,11925.28073,1671.84858,8648.517728,11925.28073,15202.04374,0.058294947,0.008155128,0.042311189,0.058294947,0.074278705,0.119252807,0.086485177,0.152020437,5829.494707,4231.118945,7427.87047
2024,12746.20934,2125.166009,8580.960504,12746.20934,16911.45818,0.061584221,0.010253392,0.041487942,0.061584221,0.0816805,0.127462093,0.085809605,0.169114582,6158.422078,4148.794205,8168.049951
2025,13624.00901,2672.429712,8386.14302,13624.00901,18861.87499,0.065086058,0.012754831,0.040087049,0.065086058,0.090085068,0.13624009,0.08386143,0.18861875,6508.605842,4008.704891,9008.506793
2026,14559.3197,3320.971296,8050.335565,14559.3197,21068.30383,0.068814639,0.01568621,0.038070232,0.068814639,0.099559046,0.145593197,0.080503356,0.210683038,6881.463938,3807.023239,9955.904638
2027,15560.80665,4081.356038,7561.495806,15560.80665,23560.11749,0.072785475,0.019081572,0.035386281,0.072785475,0.110184669,0.155608066,0.075614958,0.235601175,7278.547476,3538.628099,11018.46685
2028,16632.77367,4965.031121,6901.491492,16632.77367,26364.05585,0.077014991,0.022981904,0.031971287,0.077014991,0.122058696,0.166327737,0.069014915,0.263640558,7701.499144,3197.128727,12205.86956
2029,17783.90343,5986.462388,6050.652756,17783.90343,29517.1541,0.081520699,0.027434893,0.027749296,0.081520699,0.135292101,0.177839034,0.060506528,0.295171541,8152.069855,2774.929561,13529.21015
2030,19022.42809,7162.110072,4984.950293,19022.42809,33059.90588,0.08632119,0.032494654,0.022632838,0.08632119,0.150009542,0.190224281,0.049849503,0.330599059,8632.11904,2263.283847,15000.95423
2031,20355.88934,8510.195994,3676.21169,20355.88934,37035.56699,0.091435775,0.038221224,0.016523553,0.091435775,0.166347997,0.203558893,0.036762117,0.37035567,9143.577469,1652.355267,16634.79967
2032,21790.16552,10050.31179,2091.916374,21790.16552,41488.41467,0.096885226,0.044681703,0.009310698,0.096885226,0.184459754,0.217901655,0.020919164,0.414884147,9688.522599,931.0698181,18445.97538
2033,23331.38482,11804.0704,195.8319583,23331.38482,46466.93768,0.102691406,0.051950414,0.000870466,0.102691406,0.204512347,0.233313848,0.00195832,0.464669377,10269.14063,87.04660978,20451.23465
2034,24988.37961,13796.53715,-2052.336314,24988.37961,52029.09553,0.108877559,0.060109327,-0.008934557,0.108877559,0.226689675,0.249883796,-0.020523363,0.520290955,10887.75586,-893.4557274,22668.96746
2035,26773.11356,16057.13214,-4698.287126,26773.11356,58244.51424,0.115468542,0.069248478,-0.020255981,0.115468542,0.251193066,0.267731136,-0.046982871,0.582445142,11546.85423,-2025.598126,25119.30658
