Time,mean,sd,0.025Q,0.5Q,0.975Q,mean,sd,0.025Q,0.5Q,0.975Q,case,caselow,caseup,rate,ratelow,rateup
1990,3608.411153,86.06799401,3439.720984,3608.411153,3777.101321,0.011570278,0.000197642,0.011182907,0.011570278,0.011957649,0.036084112,0.03439721,0.037771013,1157.02784,1118.290747,1195.764932
1991,3793.433796,85.05980315,3626.719645,3793.433796,3960.147946,0.011825619,0.000182886,0.011467169,0.011825619,0.012184068,0.037934338,0.036267196,0.039601479,1182.561871,1146.716899,1218.406844
1992,3995.085189,87.26244928,3824.053931,3995.085189,4166.116447,0.012106172,0.000182312,0.011748848,0.012106172,0.012463496,0.039950852,0.038240539,0.041661164,1210.617201,1174.884803,1246.3496
1993,4214.47859,89.88494033,4038.307344,4214.47859,4390.649835,0.012413744,0.000183115,0.012054846,0.012413744,0.012772643,0.042144786,0.040383073,0.043906498,1241.374426,1205.484556,1277.264296
1994,4455.545258,92.69719088,4273.862102,4455.545258,4637.228414,0.012756627,0.000184158,0.012395685,0.012756627,0.013117569,0.044555453,0.042738621,0.046372284,1275.662664,1239.56845,1311.756879
1995,4709.660566,95.61551262,4522.257605,4709.660566,4897.063527,0.013108754,0.000185312,0.012745548,0.013108754,0.013471959,0.047096606,0.045222576,0.048970635,1310.875362,1274.554816,1347.195908
1996,5016.354091,99.13879505,4822.045624,5016.354091,5210.662559,0.013575435,0.000187731,0.01320749,0.013575435,0.01394338,0.050163541,0.048220456,0.052106626,1357.543521,1320.749005,1394.338037
1997,5393.9029,103.4270638,5191.18958,5393.9029,5596.61622,0.014194556,0.000191642,0.013818945,0.014194556,0.014570167,0.053939029,0.051911896,0.055966162,1419.455602,1381.894527,1457.016678
1998,5801.223312,107.9188439,5589.706264,5801.223312,6012.740359,0.014848205,0.000195684,0.014464671,0.014848205,0.015231739,0.058012233,0.055897063,0.060127404,1484.82048,1446.467057,1523.173903
1999,6191.343395,112.014522,5971.798966,6191.343395,6410.887824,0.015416999,0.00019852,0.015027907,0.015416999,0.01580609,0.061913434,0.05971799,0.064108878,1541.699883,1502.790719,1580.609047
2000,6504.802073,114.978931,6279.447509,6504.802073,6730.156637,0.015762912,0.000198581,0.015373701,0.015762912,0.016152123,0.065048021,0.062794475,0.067301566,1576.291198,1537.37012,1615.212276
2001,6727.170531,116.6195315,6498.600449,6727.170531,6955.740612,0.015867877,0.00019555,0.015484606,0.015867877,0.016251148,0.067271705,0.064986004,0.069557406,1586.787687,1548.460592,1625.114781
2002,6893.653541,117.44753,6663.460613,6893.653541,7123.84647,0.015831684,0.00019077,0.015457781,0.015831684,0.016205587,0.068936535,0.066634606,0.071238465,1583.168412,1545.778128,1620.558695
2003,7043.366962,118.1121448,6811.871412,7043.366962,7274.862512,0.015756409,0.00018592,0.015392013,0.015756409,0.016120805,0.07043367,0.068118714,0.072748625,1575.640908,1539.201336,1612.08048
2004,7194.67518,118.8687322,6961.696746,7194.67518,7427.653614,0.01569009,0.00018161,0.01533414,0.01569009,0.01604604,0.071946752,0.069616967,0.074276536,1569.009022,1533.414045,1604.603999
2005,7376.631677,120.0827443,7141.273823,7376.631677,7611.989531,0.0156977,0.000178593,0.015347664,0.0156977,0.016047735,0.073766317,0.071412738,0.076119895,1569.769976,1534.766429,1604.773524
