Time,mean,sd,0.025Q,0.5Q,0.975Q,mean,sd,0.025Q,0.5Q,0.975Q,case,caselow,caseup,rate,ratelow,rateup
1990,28753.67096,243.3333479,28276.74636,28753.67096,29230.59556,0.009543304,5.79E-05,0.009429777,0.009543304,0.009656832,0.28753671,0.282767464,0.292305956,954.3304462,942.9777159,965.6831766
1991,29412.17286,243.9368959,28934.06533,29412.17286,29890.28039,0.009484298,5.59E-05,0.00937466,0.009484298,0.009593935,0.294121729,0.289340653,0.298902804,948.4297684,937.4660174,959.3935194
1992,30161.25782,246.9691111,29677.20726,30161.25782,30645.30838,0.009426448,5.49E-05,0.009318888,0.009426448,0.009534008,0.301612578,0.296772073,0.306453084,942.6447652,931.8887611,953.4007694
1993,30817.12662,249.7363438,30327.65238,30817.12662,31306.60086,0.009322136,5.37E-05,0.009216824,0.009322136,0.009427448,0.308171266,0.303276524,0.313066009,932.2136033,921.682382,942.7448245
1994,31666.63404,253.3866005,31170.00543,31666.63404,32163.26265,0.009270903,5.28E-05,0.009167398,0.009270903,0.009374409,0.31666634,0.311700054,0.321632627,927.0903408,916.7397635,937.4409181
1995,32488.51091,256.8630713,31985.06854,32488.51091,32991.95328,0.009214079,5.19E-05,0.009112354,0.009214079,0.009315804,0.324885109,0.319850685,0.329919533,921.4079019,911.2353805,931.5804232
1996,33398.0534,260.4443792,32887.5918,33398.0534,33908.51501,0.009179887,5.10E-05,0.009079921,0.009179887,0.009279853,0.333980534,0.328875918,0.33908515,917.9886906,907.9920727,927.9853085
1997,33996.07436,263.0099359,33480.58435,33996.07436,34511.56436,0.009060471,5.00E-05,0.008962498,0.009060471,0.009158444,0.339960744,0.334805844,0.345115644,906.0471064,896.2498019,915.844411
1998,34592.2478,265.6550912,34071.57339,34592.2478,35112.92222,0.008960049,4.91E-05,0.008863752,0.008960049,0.009056346,0.345922478,0.340715734,0.351129222,896.0048604,886.3751651,905.6345556
1999,34562.04556,266.0370136,34040.62259,34562.04556,35083.46852,0.008739395,4.81E-05,0.008645084,0.008739395,0.008833707,0.345620456,0.340406226,0.350834685,873.9395464,864.5083633,883.3707295
2000,35207.69947,269.153499,34680.1683,35207.69947,35735.23063,0.008738848,4.79E-05,0.008644974,0.008738848,0.008832722,0.352076995,0.346801683,0.357352306,873.8847863,864.4973806,883.272192
2001,37583.37911,278.2674745,37037.98488,37583.37911,38128.77334,0.009218052,4.90E-05,0.009122089,0.009218052,0.009314014,0.375833791,0.370379849,0.381287733,921.8051607,912.2088933,931.4014281
2002,41249.09921,291.6583788,40677.45929,41249.09921,41820.73913,0.010049953,5.10E-05,0.009949997,0.010049953,0.01014991,0.412490992,0.406774593,0.418207391,1004.995343,994.99968,1014.991006
2003,44637.42563,303.5559609,44042.46688,44637.42563,45232.38438,0.010810117,5.28E-05,0.010706658,0.010810117,0.010913575,0.446374256,0.440424669,0.452323844,1081.011667,1070.665813,1091.357521
2004,48574.76757,316.8663141,47953.72101,48574.76757,49195.81413,0.011628542,5.45E-05,0.011521722,0.011628542,0.011735361,0.485747676,0.47953721,0.491958141,1162.854168,1152.172205,1173.536132
2005,51258.64946,325.8043962,50620.08458,51258.64946,51897.21434,0.012016488,5.49E-05,0.011908841,0.012016488,0.012124136,0.512586495,0.506200846,0.518972143,1201.648817,1190.884052,1212.413581
2006,52162.69183,329.0539497,51517.75794,52162.69183,52807.62572,0.011848899,5.38E-05,0.011743436,0.011848899,0.011954362,0.521626918,0.515177579,0.528076257,1184.889886,1174.343566,1195.436207
2007,52719.15053,331.7415653,52068.94901,52719.15053,53369.35205,0.011514178,5.23E-05,0.01141168,0.011514178,0.011616676,0.527191505,0.52068949,0.533693521,1151.417827,1141.168009,1161.667645
2008,53448.73579,335.2225313,52791.71171,53448.73579,54105.75988,0.011191554,5.08E-05,0.011091933,0.011191554,0.011291175,0.534487358,0.527917117,0.541057599,1119.155406,1109.193273,1129.117539
2009,53258.56226,335.9356933,52600.1404,53258.56226,53916.98412,0.010723314,4.92E-05,0.010626978,0.010723314,0.01081965,0.532585623,0.526001404,0.539169841,1072.331417,1062.697791,1081.965043
2010,53383.42591,337.5761805,52721.78875,53383.42591,54045.06306,0.010403753,4.80E-05,0.010309743,0.010403753,0.010497763,0.533834259,0.527217888,0.540450631,1040.375312,1030.974276,1049.776348
2011,56221.32423,346.26536,55542.65659,56221.32423,56899.99186,0.010681073,4.79E-05,0.01058711,0.010681073,0.010775036,0.562213242,0.555426566,0.568999919,1068.107322,1058.710999,1077.503644
2012,62268.80619,363.958026,61555.46157,62268.80619,62982.15082,0.011596828,4.93E-05,0.011500117,0.011596828,0.011693538,0.622688062,0.615554616,0.629821508,1159.682758,1150.01168,1169.353837
2013,68946.75982,382.6129989,68196.85212,68946.75982,69696.66752,0.012642125,5.10E-05,0.012542112,0.012642125,0.012742137,0.689467598,0.681968521,0.696966675,1264.212466,1254.211231,1274.213702
2014,74521.86803,397.7170864,73742.35687,74521.86803,75301.3792,0.013486588,5.23E-05,0.013383995,0.013486588,0.013589181,0.74521868,0.737423569,0.753013792,1348.658796,1338.399498,1358.918093
2015,77115.5362,405.102955,76321.54899,77115.5362,77909.5234,0.013789979,5.27E-05,0.013686605,0.013789979,0.013893353,0.771155362,0.76321549,0.779095234,1378.99793,1368.660522,1389.335337
2016,68659.50564,384.7622778,67905.38543,68659.50564,69413.62585,0.012144333,4.98E-05,0.012046658,0.012144333,0.012242008,0.686595056,0.679053854,0.694136258,1214.433317,1204.665816,1224.200819
2017,58954.47421,358.7790075,58251.28027,58954.47421,59657.66814,0.010328318,4.63E-05,0.010237622,0.010328318,0.010419014,0.589544742,0.582512803,0.596576681,1032.831822,1023.762209,1041.901435
2018,58463.10071,358.3398069,57760.7676,58463.10071,59165.43383,0.010154246,4.59E-05,0.010064215,0.010154246,0.010244276,0.584631007,0.577607676,0.591654338,1015.424581,1006.421521,1024.427641
2019,58921.48771,362.0915299,58211.80135,58921.48771,59631.17407,0.010151276,4.63E-05,0.01006055,0.010151276,0.010242002,0.589214877,0.582118014,0.596311741,1015.127599,1006.055038,1024.20016
2020,59628.41231,3657.80177,52459.25258,59628.41231,66797.57205,0.010192293,0.000623834,0.008969602,0.010192293,0.011414985,0.596284123,0.524592526,0.66797572,1019.229339,896.9601577,1141.498521
2021,59730.53697,6647.429239,46701.81507,59730.53697,72759.25886,0.010129513,0.001126554,0.007921507,0.010129513,0.012337519,0.59730537,0.467018151,0.727592589,1012.951295,792.1507017,1233.751889
2022,59912.74399,10403.82194,39521.62769,59912.74399,80303.86028,0.010080294,0.001749954,0.006650447,0.010080294,0.013510142,0.59912744,0.395216277,0.803038603,1008.029442,665.0447168,1351.014167
2023,60246.29158,14793.18824,31252.17541,60246.29158,89240.40775,0.010057321,0.002469187,0.005217804,0.010057321,0.014896839,0.602462916,0.312521754,0.892404078,1005.732134,521.7803528,1489.683916
2024,60632.71042,19752.2334,21919.04433,60632.71042,99346.3765,0.010045722,0.003272326,0.00363208,0.010045722,0.016459363,0.606327104,0.219190443,0.993463765,1004.572155,363.2079704,1645.93634
2025,61003.79804,25241.56015,11531.24924,61003.79804,110476.3468,0.010035566,0.00415222,0.001897364,0.010035566,0.018173769,0.61003798,0.115312492,1.104763468,1003.556614,189.7363561,1817.376872
2026,61329.1902,31205.27859,167.9680377,61329.1902,122490.4124,0.010021787,0.005099086,2.78E-05,0.010021787,0.020015813,0.613291902,0.00167968,1.224904124,1002.178745,2.776234738,2001.581256
2027,61698.91414,37657.88243,-12109.17916,61698.91414,135507.0074,0.010018443,0.006114616,-0.001965983,0.010018443,0.02200287,0.616989141,-0.121091792,1.355070074,1001.844338,-196.5983382,2200.287013
2028,62176.57016,44640.34021,-25316.8889,62176.57016,149670.0292,0.010035855,0.007205238,-0.004086152,0.010035855,0.024157863,0.621765702,-0.253168889,1.496700292,1003.585541,-408.6152345,2415.786317
2029,62684.65458,52119.54173,-39467.77009,62684.65458,164837.0793,0.010061529,0.008365624,-0.006334792,0.010061529,0.02645785,0.626846546,-0.394677701,1.648370793,1006.152913,-633.4792176,2645.785043
2030,63175.22222,60067.16988,-54554.2674,63175.22222,180904.7118,0.010087916,0.009591534,-0.008711144,0.010087916,0.028886977,0.631752222,-0.545542674,1.809047118,1008.791621,-871.1144367,2888.69768
2031,63632.59675,68451.32112,-70529.52733,63632.59675,197794.7208,0.010112671,0.010878402,-0.011208606,0.010112671,0.031433948,0.636325968,-0.705295273,1.977947208,1011.267099,-1120.860579,3143.394776
2032,64138.51397,77348.23616,-87461.24317,64138.51397,215738.2711,0.01014887,0.012239027,-0.013839182,0.01014887,0.034136922,0.64138514,-0.874612432,2.157382711,1014.886999,-1383.918155,3413.692154
2033,64752.47381,86850.24028,-105470.8692,64752.47381,234975.8168,0.010205877,0.013688729,-0.016623539,0.010205877,0.037035294,0.647524738,-1.054708692,2.349758168,1020.58772,-1662.353913,3703.529352
2034,65411.30984,96914.17123,-124536.9754,65411.30984,255359.595,0.010273703,0.015221587,-0.019560059,0.010273703,0.040107465,0.654113098,-1.245369754,2.55359595,1027.370284,-1956.005903,4010.746471
2035,66073.33077,107504.8185,-144632.2417,66073.33077,276778.9032,0.010345856,0.016833208,-0.022646627,0.010345856,0.043338338,0.660733308,-1.446322417,2.767789032,1034.585558,-2264.662666,4333.833782
