Time,mean,sd,0.025Q,0.5Q,0.975Q,mean,sd,0.025Q,0.5Q,0.975Q,case,caselow,caseup,rate,ratelow,rateup
1990,118307.205,488.8363121,117349.1034,118307.205,119265.3065,0.006828396,2.00E-05,0.006789102,0.006828396,0.00686769,1.18307205,1.173491034,1.192653065,682.8395609,678.9101635,686.7689584
1991,116718.7199,481.87586,115774.2605,116718.7199,117663.1792,0.006656051,1.94E-05,0.006618068,0.006656051,0.006694034,1.167187199,1.157742605,1.176631792,665.605062,661.8067717,669.4033523
1992,116058.7384,480.05883,115117.8404,116058.7384,116999.6364,0.006543377,1.91E-05,0.006506002,0.006543377,0.006580752,1.160587384,1.151178404,1.169996364,654.3376581,650.6001608,658.0751554
1993,116193.9313,480.0546528,115253.0415,116193.9313,117134.8212,0.00648229,1.89E-05,0.00644533,0.00648229,0.006519251,1.161939313,1.152530415,1.171348212,648.2290253,644.5329786,651.925072
1994,116915.7075,481.327993,115972.322,116915.7075,117859.093,0.006461404,1.87E-05,0.00642471,0.006461404,0.006498098,1.169157075,1.15972322,1.17859093,646.1404046,642.47097,649.8098392
1995,117960.2376,483.2905278,117013.0056,117960.2376,118907.4696,0.006466084,1.86E-05,0.006429554,0.006466084,0.006502614,1.179602376,1.170130056,1.189074696,646.6084211,642.9554136,650.2614286
1996,120374.9238,487.9380229,119418.5828,120374.9238,121331.2647,0.006553766,1.87E-05,0.006517156,0.006553766,0.006590377,1.203749238,1.194185828,1.213312647,655.3766167,651.7155547,659.0376788
1997,124769.1692,496.5312071,123795.986,124769.1692,125742.3525,0.006754906,1.89E-05,0.006717877,0.006754906,0.006791934,1.247691692,1.23795986,1.257423525,675.4905798,671.7877179,679.1934417
1998,130306.8797,507.3555902,129312.481,130306.8797,131301.2784,0.007019107,1.92E-05,0.006981468,0.007019107,0.007056746,1.303068797,1.29312481,1.313012784,701.9107053,698.1467869,705.6746237
1999,136048.7499,518.5067061,135032.4955,136048.7499,137065.0044,0.007289643,1.95E-05,0.007251373,0.007289643,0.007327913,1.360487499,1.350324955,1.370650044,728.9643362,725.1373262,732.7913462
2000,140961.7895,528.0150816,139926.8989,140961.7895,141996.68,0.00750691,1.98E-05,0.007468158,0.00750691,0.007545661,1.409617895,1.399268989,1.4199668,750.6909533,746.8157672,754.5661394
