Time,mean,sd,0.025Q,0.5Q,0.975Q,mean,sd,0.025Q,0.5Q,0.975Q,case,caselow,caseup,rate,ratelow,rateup
2000,7990.847656,119.6286064,7756.379896,7990.847656,8225.315416,0.009035679,8.99E-05,0.00885949,0.009035679,0.009211869,0.079908477,0.077563799,0.082253154,903.5679409,885.948994,921.1868878
2001,8412.649085,123.1747491,8171.231013,8412.649085,8654.067157,0.009334796,9.12E-05,0.009155994,0.009334796,0.009513599,0.084126491,0.08171231,0.086540672,933.4796269,915.5993903,951.3598636
2002,8958.342667,127.7430476,8707.970895,8958.342667,9208.71444,0.009708846,9.30E-05,0.009526614,0.009708846,0.009891078,0.089583427,0.087079709,0.092087144,970.8846186,952.6613917,989.1078455
2003,9570.993094,132.8961682,9310.521391,9570.993094,9831.464797,0.010105471,9.50E-05,0.009919335,0.010105471,0.010291608,0.095709931,0.093105214,0.098314648,1010.547148,991.9334518,1029.160844
2004,10158.62309,137.8005589,9888.538956,10158.62309,10428.70722,0.010452452,9.67E-05,0.010262947,0.010452452,0.010641957,0.101586231,0.09888539,0.104287072,1045.245197,1026.294687,1064.195706
2005,10595.337,141.0998585,10318.78636,10595.337,10871.88764,0.010647189,9.70E-05,0.010457111,0.010647189,0.010837267,0.10595337,0.103187864,0.108718876,1064.718881,1045.711052,1083.726709
2006,10917.51815,143.407871,10636.44389,10917.51815,11198.59241,0.010740969,9.66E-05,0.010551563,0.010740969,0.010930375,0.109175181,0.106364439,0.111985924,1074.096884,1055.156316,1093.037453
2007,11182.1159,145.1102152,10897.7051,11182.1159,11466.52669,0.010789507,9.59E-05,0.010601579,0.010789507,0.010977435,0.111821159,0.108977051,0.114665267,1078.950731,1060.157945,1097.743516
2008,11426.59869,146.6985664,11139.07478,11426.59869,11714.1226,0.010826507,9.52E-05,0.010639934,0.010826507,0.01101308,0.114265987,0.111390748,0.117141226,1082.650706,1063.993425,1101.307986
2009,11690.4028,148.5487737,11399.25255,11690.4028,11981.55304,0.010882021,9.48E-05,0.010696176,0.010882021,0.011067866,0.116904028,0.113992526,0.11981553,1088.202099,1069.617629,1106.786568
2010,11972.93724,150.4153252,11678.12862,11972.93724,12267.74586,0.010949018,9.44E-05,0.010764034,0.010949018,0.011134002,0.119729372,0.116781286,0.122677459,1094.901793,1076.403369,1113.400217
2011,12262.88265,152.1281408,11964.71697,12262.88265,12561.04832,0.01101634,9.37E-05,0.010832682,0.01101634,0.011199997,0.122628826,0.11964717,0.125610483,1101.633974,1083.268208,1119.99974
2012,12571.73972,153.9425292,12270.01791,12571.73972,12873.46154,0.011095955,9.31E-05,0.010913483,0.011095955,0.011278428,0.125717397,0.122700179,0.128734615,1109.595546,1091.348275,1127.842817
2013,12913.51045,156.1274236,12607.50632,12913.51045,13219.51458,0.011197125,9.28E-05,0.011015178,0.011197125,0.011379073,0.129135104,0.126075063,0.132195146,1119.712548,1101.517823,1137.907272
2014,13287.53583,158.6618408,12976.56433,13287.53583,13598.50732,0.011314964,9.28E-05,0.011133004,0.011314964,0.011496924,0.132875358,0.129765643,0.135985073,1131.496418,1113.300436,1149.692399
2015,13649.88854,160.8678739,13334.5933,13649.88854,13965.18378,0.011410145,9.24E-05,0.01122897,0.011410145,0.01159132,0.136498885,0.133345933,0.139651838,1141.014545,1122.897046,1159.132044
2016,14134.08767,163.6493838,13813.34077,14134.08767,14454.83457,0.011592073,9.22E-05,0.0114113,0.011592073,0.011772847,0.141340877,0.138133408,0.144548346,1159.207347,1141.129956,1177.284739
2017,14575.99362,166.088736,14250.46568,14575.99362,14901.52156,0.011724011,9.17E-05,0.0115442,0.011724011,0.011903822,0.145759936,0.142504657,0.149015216,1172.401076,1154.419986,1190.382166
2018,14743.69405,167.5782156,14415.24679,14743.69405,15072.14132,0.011627748,9.11E-05,0.011449225,0.011627748,0.011806272,0.147436941,0.144152468,0.150721413,1162.774822,1144.92248,1180.627164
2019,14702.38947,171.9702127,14365.33405,14702.38947,15039.4449,0.011369702,9.43E-05,0.011184867,0.011369702,0.011554538,0.147023895,0.143653341,0.150394449,1136.970233,1118.486713,1155.453752
2020,14576.6307,463.5990625,13667.99323,14576.6307,15485.26816,0.011055951,0.000339493,0.010390557,0.011055951,0.011721346,0.145766307,0.136679932,0.154852682,1105.595141,1039.055726,1172.134557
2021,14663.03412,658.4567837,13372.48254,14663.03412,15953.5857,0.01091101,0.000481612,0.009967068,0.01091101,0.011854953,0.146630341,0.133724825,0.159535857,1091.101042,996.7067808,1185.495302
2022,14755.28417,909.0667049,12973.54617,14755.28417,16537.02217,0.010774755,0.000657875,0.009485344,0.010774755,0.012064167,0.147552842,0.129735462,0.165370222,1077.475548,948.5344016,1206.416694
2023,14841.30069,1204.31862,12480.87957,14841.30069,17201.72181,0.010638491,0.000858847,0.008955181,0.010638491,0.012321801,0.148413007,0.124808796,0.172017218,1063.849053,895.5180562,1232.18005
2024,14914.74693,1540.179249,11896.05107,14914.74693,17933.44279,0.010497717,0.001080639,0.008379704,0.010497717,0.012615731,0.149147469,0.118960511,0.179334428,1049.771702,837.9703525,1261.573051
2025,14981.23707,1915.656977,11226.61839,14981.23707,18735.85575,0.010356823,0.001321625,0.007766485,0.010356823,0.01294716,0.149812371,0.112266184,0.187358558,1035.682258,776.6484755,1294.71604
2026,15057.32943,2325.925707,10498.59881,15057.32943,19616.06004,0.010227413,0.001577642,0.007135292,0.010227413,0.013319535,0.150573294,0.104985988,0.1961606,1022.741312,713.5291603,1331.953464
2027,15140.94316,2768.694676,9714.401311,15140.94316,20567.48501,0.010107911,0.001846521,0.006488797,0.010107911,0.013727025,0.151409432,0.097144013,0.20567485,1010.791102,648.8796613,1372.702544
2028,15218.9306,3242.440684,8863.863641,15218.9306,21573.99757,0.009989518,0.002126757,0.005821151,0.009989518,0.014157885,0.152189306,0.088638636,0.215739976,998.9517886,582.1150788,1415.788498
2029,15283.16085,3747.307138,7938.573817,15283.16085,22627.74788,0.009867221,0.002418046,0.005127939,0.009867221,0.014606503,0.152831608,0.079385738,0.226277479,986.7220903,512.7938539,1460.650327
2030,15337.62429,4285.263142,6938.662867,15337.62429,23736.58571,0.009743996,0.002721291,0.004410363,0.009743996,0.015077629,0.153376243,0.069386629,0.237365857,974.3995803,441.0362704,1507.76289
2031,15397.1648,4855.980988,5879.616956,15397.1648,24914.71265,0.009629294,0.00303591,0.003679021,0.009629294,0.015579568,0.153971648,0.05879617,0.249147126,962.9294457,367.9020754,1557.956816
2032,15457.61254,5457.349182,4761.40469,15457.61254,26153.82039,0.009520333,0.003360305,0.002934256,0.009520333,0.01610641,0.154576125,0.047614047,0.261538204,952.0333016,293.4255698,1610.641033
2033,15506.011,6085.984902,3577.69978,15506.011,27434.32222,0.00940893,0.003692157,0.002172436,0.00940893,0.016645424,0.15506011,0.035776998,0.274343222,940.8930164,217.243637,1664.542396
2034,15536.41648,6740.863928,2324.56596,15536.41648,28748.26701,0.009291787,0.004030786,0.001391593,0.009291787,0.017191982,0.155364165,0.02324566,0.28748267,929.1787241,139.1592537,1719.198195
2035,15557.21998,7425.427548,1003.649418,15557.21998,30110.79055,0.009174198,0.004378207,0.00059307,0.009174198,0.017755327,0.1555722,0.010036494,0.301107905,917.4198195,59.30697369,1775.532665
