Time,mean,sd,0.025Q,0.5Q,0.975Q,mean,sd,0.025Q,0.5Q,0.975Q,case,caselow,caseup,rate,ratelow,rateup
2021,10273.89769,724.5091422,8853.885867,10273.89769,11693.90952,0.084636848,0.005909842,0.073053771,0.084636848,0.096219925,0.102738977,0.088538859,0.116939095,8463.684789,7305.377111,9621.992467
2022,10710.5459,1192.537428,8373.215487,10710.5459,13047.87631,0.086784095,0.009626291,0.067916912,0.086784095,0.105651278,0.107105459,0.083732155,0.130478763,8678.409523,6791.691224,10565.12782
2023,11169.72844,1768.584949,7703.365637,11169.72844,14636.09124,0.089001111,0.014067014,0.06143027,0.089001111,0.116571952,0.111697284,0.077033656,0.146360912,8900.111106,6143.027048,11657.19516
2024,11647.02208,2454.242346,6836.795473,11647.02208,16457.24869,0.091291912,0.019218282,0.053624772,0.091291912,0.128959051,0.116470221,0.068367955,0.164572487,9129.191159,5362.477185,12895.90513
2025,12140.25433,3254.296536,5761.950329,12140.25433,18518.55834,0.093661071,0.025092238,0.044481189,0.093661071,0.142840953,0.121402543,0.057619503,0.185185583,9366.107078,4448.118895,14284.09526
2026,12648.9811,4172.832226,4470.380228,12648.9811,20827.58198,0.096111765,0.031695247,0.033990224,0.096111765,0.158233307,0.126489811,0.044703802,0.20827582,9611.176536,3399.02236,15823.33071
2027,13173.22686,5215.137823,2951.744549,13173.22686,23394.70917,0.098647038,0.039043835,0.022122528,0.098647038,0.175171549,0.131732269,0.029517445,0.233947092,9864.703837,2212.252783,17517.15489
2028,13715.92265,6388.645788,1194.406997,13715.92265,26237.43831,0.101265626,0.047159897,0.008833926,0.101265626,0.193697325,0.137159227,0.01194407,0.262374383,10126.56255,883.3926086,19369.7325
2029,14277.49758,7701.268479,-816.7112729,14277.49758,29371.70643,0.103969427,0.056074258,-0.0059341,0.103969427,0.213872954,0.142774976,-0.008167113,0.293717064,10396.94269,-593.4100086,21387.29539
2030,14858.62037,9162.495092,-3099.540021,14858.62037,32816.78076,0.106759835,0.065827101,-0.022258911,0.106759835,0.235778582,0.148586204,-0.0309954,0.328167808,10675.98354,-2225.891114,23577.85819
2031,15461.22179,10781.58308,-5670.292751,15461.22179,36592.73633,0.109639281,0.076449741,-0.040199458,0.109639281,0.25947802,0.154612218,-0.056702928,0.365927363,10963.92812,-4019.945803,25947.80204
2032,16085.72535,12567.7525,-8546.616915,16085.72535,40718.06762,0.112610438,0.087977882,-0.059823042,0.112610438,0.285043917,0.160857254,-0.085466169,0.407180676,11261.04376,-5982.304181,28504.39171
2033,16733.2526,14531.50989,-11747.98343,16733.2526,45214.48863,0.115672176,0.10044818,-0.081202639,0.115672176,0.31254699,0.167332526,-0.117479834,0.452144886,11567.21756,-8120.263889,31254.69902
2034,17404.91034,16684.57316,-15296.25215,17404.91034,50106.07283,0.11882756,0.113906081,-0.104424257,0.11882756,0.342079377,0.174049103,-0.152962521,0.501060728,11882.75598,-10442.42575,34207.93771
2035,18101.63229,19040.03516,-19216.15088,18101.63229,55419.41546,0.122079839,0.128405348,-0.129590019,0.122079839,0.373749697,0.181016323,-0.192161509,0.554194155,12207.9839,-12959.00186,37374.96966
