Time,mean,sd,0.025Q,0.5Q,0.975Q,mean,sd,0.025Q,0.5Q,0.975Q,case,caselow,caseup,rate,ratelow,rateup
2010,4625.094806,98.02635492,4432.966681,4625.094806,4817.222932,0.019579939,0.00029887,0.018994164,0.019579939,0.020165714,0.046250948,0.044329667,0.048172229,1957.993873,1899.416362,2016.571383
2011,5226.434595,104.6492476,5021.325839,5226.434595,5431.543352,0.021538274,0.000311813,0.020927132,0.021538274,0.022149417,0.052264346,0.050213258,0.054315434,2153.827443,2092.713208,2214.941677
2012,6236.84841,114.5388724,6012.356346,6236.84841,6461.340475,0.024996887,0.000332497,0.024345205,0.024996887,0.02564857,0.062368484,0.060123563,0.064613405,2499.688748,2434.520538,2564.856958
2013,7495.217197,125.7407612,7248.769833,7495.217197,7741.66456,0.029205521,0.000355325,0.028509097,0.029205521,0.029901944,0.074952172,0.072487698,0.077416646,2920.552063,2850.909687,2990.194438
2014,8807.069397,136.5693045,8539.398478,8807.069397,9074.740315,0.03337427,0.000375983,0.032637357,0.03337427,0.034111184,0.088070694,0.085393985,0.090747403,3337.427013,3263.735652,3411.118375
2015,9932.530958,145.4364818,9647.480692,9932.530958,10217.58122,0.036634103,0.000390668,0.035868408,0.036634103,0.037399797,0.09932531,0.096474807,0.102175812,3663.410256,3586.840824,3739.979688
2016,10951.31766,152.3034364,10652.80841,10951.31766,11249.82691,0.039347088,0.000397581,0.038567843,0.039347088,0.040126333,0.109513177,0.106528084,0.112498269,3934.708816,3856.784312,4012.63332
2017,11633.64669,156.7617209,11326.39936,11633.64669,11940.89402,0.040748467,0.000398449,0.039967522,0.040748467,0.041529413,0.116336467,0.113263994,0.11940894,4074.846739,3996.752221,4152.941256
2018,11288.77522,154.9555876,10985.06785,11288.77522,11592.48259,0.038571027,0.00038539,0.037815677,0.038571027,0.039326376,0.112887752,0.109850678,0.115924826,3857.102663,3781.567705,3932.637621
2019,9983.676598,149.671789,9690.325282,9983.676598,10277.02791,0.033292017,0.000371599,0.032563696,0.033292017,0.034020338,0.099836766,0.096903253,0.102770279,3329.201685,3256.369564,3402.033806
2020,9521.528618,699.0966078,8151.324445,9521.528618,10891.73279,0.030999605,0.002253795,0.026582247,0.030999605,0.035416962,0.095215286,0.081513244,0.108917328,3099.960481,2658.224715,3541.696247
2021,8971.968923,1125.090787,6766.8315,8971.968923,11177.10634,0.028530989,0.003565103,0.021543516,0.028530989,0.035518462,0.089719689,0.067668315,0.111771063,2853.098899,2154.351597,3551.846202
2022,8448.605467,1608.331404,5296.33384,8448.605467,11600.87709,0.026251439,0.004989227,0.016472734,0.026251439,0.036030143,0.084486055,0.052963338,0.116008771,2625.143853,1647.273414,3603.014291
2023,7950.001194,2107.960029,3818.475456,7950.001194,12081.52693,0.024145863,0.006396598,0.011608761,0.024145863,0.036682964,0.079500012,0.038184755,0.120815269,2414.586284,1160.876125,3668.296443
2024,7476.30358,2604.003299,2372.550898,7476.30358,12580.05626,0.022202072,0.007728738,0.007054025,0.022202072,0.037350119,0.074763036,0.023725509,0.125800563,2220.207217,705.4024873,3735.011946
2025,7027.214256,3084.591382,981.5262397,7027.214256,13072.90227,0.020410149,0.008955713,0.002857273,0.020410149,0.037963024,0.070272143,0.009815262,0.130729023,2041.014887,285.7273351,3796.302439
2026,6601.930718,3541.739673,-339.7514844,6601.930718,13543.61292,0.018758416,0.010060684,-0.000960163,0.018758416,0.038476995,0.066019307,-0.003397515,0.135436129,1875.8416,-96.01628724,3847.699486
2027,6199.294824,3969.924195,-1581.613618,6199.294824,13980.20327,0.01723568,0.011035269,-0.004393049,0.01723568,0.038864409,0.061992948,-0.015816136,0.139802033,1723.567976,-439.3049234,3886.440875
2028,5817.962514,4365.244324,-2737.759146,5817.962514,14373.68417,0.015831191,0.011876402,-0.00744613,0.015831191,0.039108511,0.058179625,-0.027377591,0.143736842,1583.119051,-744.6130432,3910.851146
2029,5456.759649,4725.130441,-3804.325836,5456.759649,14717.84514,0.01453628,0.012585752,-0.010131341,0.01453628,0.039203901,0.054567596,-0.038043258,0.147178451,1453.62801,-1013.134121,3920.390141
2030,5115.743847,5049.11572,-4780.341118,5115.743847,15011.82881,0.013343899,0.013168785,-0.012466445,0.013343899,0.039154242,0.051157438,-0.047803411,0.150118288,1334.389869,-1246.644466,3915.424203
2031,4793.705646,5336.470562,-5665.584459,4793.705646,15252.99575,0.012246054,0.01363146,-0.014471117,0.012246054,0.038963225,0.047937056,-0.056655845,0.152529958,1224.605414,-1447.111658,3896.322485
2032,4489.646664,5587.177037,-6461.019104,4489.646664,15440.31243,0.011235296,0.013980849,-0.016166665,0.011235296,0.038637256,0.044896467,-0.064610191,0.154403124,1123.529578,-1616.666483,3863.725639
2033,4202.557284,5801.598131,-7168.366106,4202.557284,15573.48067,0.010304654,0.014224608,-0.017575065,0.010304654,0.038184372,0.042025573,-0.071683661,0.155734807,1030.465385,-1757.506468,3818.437238
2034,3931.955033,5981.162749,-7790.908541,3931.955033,15654.81861,0.009448454,0.014371892,-0.018719937,0.009448454,0.037616844,0.03931955,-0.077909085,0.156548186,944.8453515,-1871.993688,3761.684391
2035,3677.322176,6127.683292,-8332.716385,3677.322176,15687.36074,0.008661939,0.014433062,-0.019626343,0.008661939,0.03695022,0.036773222,-0.083327164,0.156873607,866.1938803,-1962.634268,3695.022028
