Time,mean,sd,0.025Q,0.5Q,0.975Q,mean,sd,0.025Q,0.5Q,0.975Q,case,caselow,caseup,rate,ratelow,rateup
2026,465591.2802,287291.7739,-97490.24976,465591.2802,1028672.81,0.046582564,0.028743557,-0.009753773,0.046582564,0.102918901,4.655912802,-0.974902498,10.2867281,4658.256371,-975.3773281,10291.89007
2027,494209.653,362783.2961,-216832.5416,494209.653,1205251.848,0.048581711,0.035662194,-0.021314904,0.048581711,0.118478326,4.94209653,-2.168325416,12.05251848,4858.171138,-2131.490356,11847.83263
2028,524390.3722,449852.035,-357303.4148,524390.3722,1406084.159,0.050660103,0.043459075,-0.03451812,0.050660103,0.135838325,5.243903722,-3.573034148,14.06084159,5066.010265,-3451.812001,13583.83253
2029,556214.079,549566.3022,-520916.0804,556214.079,1633344.238,0.052821569,0.052190206,-0.049469356,0.052821569,0.155112494,5.56214079,-5.209160804,16.33344238,5282.156895,-4946.935596,15511.24939
2030,589762.5979,663090.2955,-709870.4998,589762.5979,1889395.696,0.055069873,0.061916903,-0.066285028,0.055069873,0.176424773,5.897625979,-7.098704998,18.89395696,5506.987285,-6628.502775,17642.47734
2031,625088.2832,791639.0933,-926495.8284,625088.2832,2176672.395,0.057405739,0.072701098,-0.085085795,0.057405739,0.199897274,6.250882832,-9.264958284,21.76672395,5740.573938,-8508.579519,19989.72739
2032,662261.6244,936531.2652,-1173305.926,662261.6244,2497829.174,0.059831719,0.084610451,-0.106001717,0.059831719,0.225665155,6.622616244,-11.73305926,24.97829174,5983.171924,-10600.1717,22566.51555
2033,701356.4794,1099179.745,-1452996.233,701356.4794,2855709.192,0.062351101,0.09771785,-0.129172365,0.062351101,0.253874566,7.013564794,-14.52996233,28.55709192,6235.110057,-12917.23651,25387.45663
2034,742457.5158,1281109.691,-1768471.338,742457.5158,3253386.37,0.064968338,0.112102776,-0.154749065,0.064968338,0.284685741,7.424575158,-17.68471338,32.5338637,6496.83379,-15474.90652,28468.5741
2035,785653.5423,1483955.488,-2122845.769,785653.5423,3694152.853,0.067687919,0.127850046,-0.182893566,0.067687919,0.318269404,7.856535423,-21.22845769,36.94152853,6768.791916,-18289.35656,31826.94039
