Time,mean,sd,0.025Q,0.5Q,0.975Q,mean,sd,0.025Q,0.5Q,0.975Q,case,caselow,caseup,rate,ratelow,rateup
2006,187235.3347,643.0209698,185975.0367,187235.3347,188495.6326,0.013892227,3.53E-05,0.013823057,0.013892227,0.013961397,1.872353347,1.859750367,1.884956326,1389.2227,1382.3057,1396.1397
2007,190081.0869,644.6187009,188817.6575,190081.0869,191344.5164,0.013894864,3.47E-05,0.013826836,0.013894864,0.013962893,1.900810869,1.888176575,1.913445164,1389.4864,1382.6836,1396.2893
2008,194052.2924,651.9915901,192774.4124,194052.2924,195330.1725,0.013976851,3.46E-05,0.013908996,0.013976851,0.014044706,1.940522924,1.927744124,1.953301725,1397.6851,1390.8996,1404.4706
2009,198613.3281,661.754089,197316.314,198613.3281,199910.3423,0.014092443,3.47E-05,0.014024413,0.014092443,0.014160473,1.986133281,1.97316314,1.999103423,1409.2443,1402.4413,1416.0473
2010,201384.2868,665.3076545,200080.3077,201384.2868,202688.2658,0.014070808,3.43E-05,0.014003545,0.014070808,0.014138071,2.013842868,2.000803077,2.026882658,1407.0808,1400.3545,1413.8071
2011,200150.5863,657.3828474,198862.1396,200150.5863,201439.033,0.01376417,3.31E-05,0.013699248,0.01376417,0.013829091,2.001505863,1.988621396,2.01439033,1376.417,1369.9248,1382.9091
2012,196467.6863,647.7805764,195198.0597,196467.6863,197737.3129,0.013292399,3.20E-05,0.013229757,0.013292399,0.01335504,1.964676863,1.951980597,1.977373129,1329.2399,1322.9757,1335.504
2013,193384.7889,643.8516605,192122.8628,193384.7889,194646.715,0.012869729,3.13E-05,0.012808388,0.012869729,0.012931069,1.933847889,1.921228628,1.94646715,1286.9729,1280.8388,1293.1069
2014,190451.3787,640.9771588,189195.0866,190451.3787,191707.6709,0.012468579,3.07E-05,0.012408338,0.012468579,0.012528819,1.904513787,1.891950866,1.917076709,1246.8579,1240.8338,1252.8819
2015,186314.4938,632.1807064,185075.4424,186314.4938,187553.5452,0.01200369,2.98E-05,0.011945366,0.01200369,0.012062014,1.863144938,1.850754424,1.875535452,1200.369,1194.5366,1206.2014
2016,177042.0857,610.8021297,175844.9356,177042.0857,178239.2359,0.011229153,2.81E-05,0.011174112,0.011229153,0.011284194,1.770420857,1.758449356,1.782392359,1122.9153,1117.4112,1128.4194
2017,171323.1115,597.9677991,170151.1161,171323.1115,172495.1069,0.010701399,2.70E-05,0.010648565,0.010701399,0.010754233,1.713231115,1.701511161,1.724951069,1070.1399,1064.8565,1075.4233
2018,179853.1607,613.7172789,178650.2969,179853.1607,181056.0244,0.011068026,2.73E-05,0.01101452,0.011068026,0.011121533,1.798531607,1.786502969,1.810560244,1106.8026,1101.452,1112.1533
2019,199298.5456,650.8328468,198022.9367,199298.5456,200574.1545,0.01208856,2.87E-05,0.012032258,0.01208856,0.012144861,1.992985456,1.980229367,2.005741545,1208.856,1203.2258,1214.4861
2020,209088.0724,7683.838403,194028.0259,209088.0724,224148.119,0.012506037,0.000458773,0.011606858,0.012506037,0.013405217,2.090880724,1.940280259,2.24148119,1250.6037,1160.6858,1340.5217
2021,224843.1494,15364.53639,194729.2114,224843.1494,254957.0874,0.013267865,0.000906221,0.011491705,0.013267865,0.015044024,2.248431494,1.947292114,2.549570874,1326.7865,1149.1705,1504.4024
2022,242243.1436,25981.03206,191321.2565,242243.1436,293165.0308,0.014109633,0.001513013,0.011144182,0.014109633,0.017075084,2.422431436,1.913212565,2.931650308,1410.9633,1114.4182,1707.5084
2023,262171.8544,39781.42667,184201.6908,262171.8544,340142.0179,0.015079769,0.002287984,0.010595402,0.015079769,0.019564135,2.621718544,1.842016908,3.401420179,1507.9769,1059.5402,1956.4135
2024,283971.2057,57174.56456,171911.1183,283971.2057,396031.2931,0.016136681,0.003248807,0.009769136,0.016136681,0.022504225,2.839712057,1.719111183,3.960312931,1613.6681,976.9136,2250.4225
2025,306116.6964,78458.29496,152341.264,306116.6964,459892.1288,0.017192195,0.004406283,0.008556039,0.017192195,0.025828351,3.061166964,1.52341264,4.598921288,1719.2195,855.6039,2582.8351
2026,329298.0579,104033.457,125396.229,329298.0579,533199.8868,0.018285548,0.005776772,0.006963283,0.018285548,0.029607814,3.292980579,1.25396229,5.331998868,1828.5548,696.3283,2960.7814
2027,354864.4687,134730.0621,90798.39925,354864.4687,618930.5381,0.019490435,0.007399788,0.004987117,0.019490435,0.033993752,3.548644687,0.907983993,6.189305381,1949.0435,498.7117,3399.3752
2028,383929.6847,171673.9633,47454.89963,383929.6847,720404.4698,0.020864032,0.00932928,0.002578978,0.020864032,0.039149085,3.839296847,0.474548996,7.204044698,2086.4032,257.8978,3914.9085
2029,415636.47,215482.7641,-6701.986979,415636.47,837974.9269,0.0223549,0.011589633,-0.000360363,0.0223549,0.045070163,4.1563647,-0.06701987,8.379749269,2235.49,-36.0363,4507.0163
2030,448015.1955,266152.6484,-73634.40984,448015.1955,969664.8008,0.023854653,0.014171303,-0.00392059,0.023854653,0.051629896,4.480151955,-0.736344098,9.696648008,2385.4653,-392.059,5162.9896
2031,482042.3801,324745.4132,-154446.934,482042.3801,1118531.694,0.025415001,0.017121702,-0.008142919,0.025415001,0.05897292,4.820423801,-1.54446934,11.18531694,2541.5001,-814.2919,5897.292
2032,519575.4551,393244.2394,-251169.0912,519575.4551,1290320.001,0.027131814,0.020534864,-0.013115781,0.027131814,0.067379409,5.195754551,-2.511690912,12.90320001,2713.1814,-1311.5781,6737.9409
2033,562168.3955,474030.4096,-366914.1349,562168.3955,1491250.926,0.0290815,0.024522008,-0.018980753,0.0290815,0.077143753,5.621683955,-3.669141349,14.91250926,2908.15,-1898.0753,7714.3753
2034,608670.9905,567877.0898,-504347.6532,608670.9905,1721689.634,0.031199061,0.029108033,-0.025851635,0.031199061,0.088249756,6.086709905,-5.043476532,17.21689634,3119.9061,-2585.1635,8824.9756
2035,656580.0615,674223.0566,-664872.847,656580.0615,1978032.97,0.033353434,0.034249651,-0.033774649,0.033353434,0.100481517,6.565800615,-6.64872847,19.7803297,3335.3434,-3377.4649,10048.1517
