Time,mean,sd,0.025Q,0.5Q,0.975Q,mean,sd,0.025Q,0.5Q,0.975Q,case,caselow,caseup,rate,ratelow,rateup
1990,261849.6228,749.9342716,260379.7786,261849.6228,263319.4669,0.006334787,1.33E-05,0.006308792,0.006334787,0.006360782,2.618496228,2.603797786,2.633194669,633.4787271,630.879239,636.0782152
1991,261984.8683,737.4790384,260539.436,261984.8683,263430.3007,0.006254086,1.27E-05,0.006229245,0.006254086,0.006278928,2.619848683,2.60539436,2.634303007,625.4086119,622.9244727,627.8927511
1992,263063.6666,736.9202934,261619.3294,263063.6666,264508.0039,0.006204085,1.25E-05,0.006179626,0.006204085,0.006228544,2.630636666,2.616193294,2.645080039,620.408506,617.9626293,622.8543827
1993,265039.5313,738.4633639,263592.1697,265039.5313,266486.8929,0.006179519,1.23E-05,0.006155326,0.006179519,0.006203713,2.650395313,2.635921697,2.664868929,617.9519252,615.5325967,620.3712537
1994,267778.6458,741.7330706,266324.8757,267778.6458,269232.4159,0.006172373,1.22E-05,0.006148365,0.006172373,0.00619638,2.677786458,2.663248757,2.692324159,617.2372756,614.8365174,619.6380338
1995,271037.98,746.1939544,269575.4668,271037.98,272500.4933,0.006173761,1.22E-05,0.006149895,0.006173761,0.006197627,2.7103798,2.695754668,2.725004933,617.3761147,614.989545,619.7626845
1996,275084.1761,750.3743552,273613.4694,275084.1761,276554.8828,0.006188314,1.21E-05,0.006164653,0.006188314,0.006211975,2.750841761,2.736134694,2.765548828,618.8313684,616.4652631,621.1974738
1997,280742.2719,757.2714845,279258.0471,280742.2719,282226.4967,0.006234945,1.20E-05,0.006211395,0.006234945,0.006258496,2.807422719,2.792580471,2.822264967,623.4945289,621.1394931,625.8495647
1998,287795.1643,766.4050529,286293.038,287795.1643,289297.2906,0.006309745,1.20E-05,0.006286225,0.006309745,0.006333265,2.877951643,2.86293038,2.892972906,630.9744933,628.6225117,633.3264749
1999,295944.067,777.2202205,294420.7433,295944.067,297467.3906,0.006408341,1.20E-05,0.006384782,0.006408341,0.006431899,2.95944067,2.944207433,2.974673906,640.8340797,638.4782219,643.1899375
2000,304821.395,789.314441,303274.3672,304821.395,306368.4229,0.006524473,1.21E-05,0.006500808,0.006524473,0.006548137,3.04821395,3.032743672,3.063684229,652.4472719,650.0808327,654.8137111
2001,318347.1582,805.214969,316768.9659,318347.1582,319925.3505,0.006741056,1.22E-05,0.006717213,0.006741056,0.006764898,3.183471582,3.167689659,3.199253505,674.1055712,671.7213432,676.4897992
2002,338522.7688,829.4956009,336896.9873,338522.7688,340148.5503,0.007096592,1.24E-05,0.0070723,0.007096592,0.007120883,3.385227688,3.368969873,3.401485503,709.6591591,707.2299854,712.0883328
2003,360855.3738,856.1371249,359177.3759,360855.3738,362533.3718,0.00749457,1.27E-05,0.007469739,0.00749457,0.007519402,3.608553738,3.591773759,3.625333718,749.4570413,746.9739054,751.9401772
2004,380436.9948,879.1695382,378713.8542,380436.9948,382160.1354,0.007833646,1.29E-05,0.007808361,0.007833646,0.00785893,3.804369948,3.787138542,3.821601354,783.3645584,780.8361324,785.8929844
2005,392021.9846,892.9130481,390271.9072,392021.9846,393772.062,0.008008632,1.30E-05,0.007983142,0.008008632,0.008034122,3.920219846,3.902719072,3.93772062,800.8632016,798.3142056,803.4121977
2006,396706.3281,896.9480376,394948.3423,396706.3281,398464.314,0.00804661,1.30E-05,0.008021223,0.00804661,0.008071998,3.967063281,3.949483423,3.98464314,804.6610289,802.1222752,807.1997826
2007,400445.1959,900.2998397,398680.6407,400445.1959,402209.7512,0.008069997,1.29E-05,0.008044703,0.008069997,0.008095291,4.004451959,3.986806407,4.022097512,806.9997187,804.4703018,809.5291355
2008,403445.8205,903.1157937,401675.7461,403445.8205,405215.895,0.008080287,1.29E-05,0.008055085,0.008080287,0.008105488,4.034458205,4.016757461,4.05215895,808.0286667,805.5085013,810.5488321
2009,406889.845,906.8342063,405112.4826,406889.845,408667.2074,0.008097251,1.28E-05,0.008072111,0.008097251,0.008122392,4.06889845,4.051124826,4.086672074,809.7251372,807.2110944,812.2391799
2010,411877.0376,912.9461349,410087.696,411877.0376,413666.3791,0.008139729,1.28E-05,0.008114579,0.008139729,0.008164879,4.118770376,4.10087696,4.136663791,813.9729368,811.4579397,816.4879339
2011,420951.8987,921.5006854,419145.7905,420951.8987,422758.0068,0.008255478,1.28E-05,0.008230326,0.008255478,0.008280631,4.209518987,4.191457905,4.227580068,825.5478453,823.0325609,828.0631296
2012,436266.8837,937.4873267,434429.4423,436266.8837,438104.3251,0.00848542,1.29E-05,0.008460058,0.00848542,0.008510782,4.362668837,4.344294423,4.381043251,848.5420388,846.0058442,851.0782334
2013,453942.051,956.254895,452067.8258,453942.051,455816.2761,0.008754493,1.31E-05,0.008728844,0.008754493,0.008780143,4.53942051,4.520678258,4.558162761,875.4493344,872.8843501,878.0143188
2014,469805.7257,973.3099364,467898.0732,469805.7257,471713.3781,0.008986197,1.32E-05,0.008960291,0.008986197,0.009012104,4.698057257,4.678980732,4.717133781,898.6197263,896.0291018,901.2103509
2015,479160.096,983.9653577,477231.5594,479160.096,481088.6327,0.009095549,1.33E-05,0.009069531,0.009095549,0.009121566,4.79160096,4.772315594,4.810886327,909.5548801,906.9531449,912.1566153
2016,471319.823,973.6492269,469411.5056,471319.823,473228.1404,0.008885249,1.30E-05,0.008859739,0.008885249,0.00891076,4.71319823,4.694115056,4.732281404,888.5249408,885.9739301,891.0759515
2017,454562.6685,955.0325751,452690.8391,454562.6685,456434.498,0.008515197,1.27E-05,0.008490362,0.008515197,0.008540031,4.545626685,4.526908391,4.56434498,851.5196735,849.036219,854.0031281
2018,431855.3183,930.6654226,430031.2476,431855.3183,433679.389,0.008040753,1.23E-05,0.008016704,0.008040753,0.008064802,4.318553183,4.300312476,4.33679389,804.0752985,801.6704216,806.4801755
2019,398026.6316,899.3276883,396263.9817,398026.6316,399789.2815,0.007364669,1.19E-05,0.007341426,0.007364669,0.007387911,3.980266316,3.962639817,3.997892815,736.4668771,734.1426145,738.7911397
2020,374478.3796,7483.893141,359810.2185,374478.3796,389146.5406,0.006882555,0.000137086,0.006613871,0.006882555,0.007151239,3.744783796,3.598102185,3.891465406,688.2554629,661.3870603,715.1238656
2021,349842.805,13468.38662,323445.2522,349842.805,376240.3577,0.006383292,0.000245509,0.005902103,0.006383292,0.006864482,3.49842805,3.234452522,3.762403577,638.329226,590.2102636,686.4481884
2022,327109.8294,20093.73258,287726.8372,327109.8294,366492.8216,0.005922989,0.000363691,0.005210169,0.005922989,0.00663581,3.271098294,2.877268372,3.664928216,592.2989282,521.0168972,663.5809593
2023,305931.2194,26880.72792,253245.9608,305931.2194,358616.478,0.005496067,0.000482811,0.004549775,0.005496067,0.00644236,3.059312194,2.532459608,3.58616478,549.6067459,454.9774921,644.2359996
2024,286114.3353,33579.00052,220300.7037,286114.3353,351927.967,0.005099977,0.000598468,0.003927,0.005099977,0.006272953,2.861143353,2.203007037,3.51927967,509.9976734,392.7000196,627.2953271
2025,267667.5112,40059.79038,189151.7648,267667.5112,346183.2576,0.004735092,0.000708607,0.003346248,0.004735092,0.006123935,2.676675112,1.891517648,3.461832576,473.5091839,334.6248412,612.3935266
2026,250478.8393,46218.0299,159893.1652,250478.8393,341064.5133,0.004398783,0.00081161,0.002808057,0.004398783,0.00598951,2.504788393,1.598931652,3.410645133,439.8783369,280.8056604,598.9510134
2027,234421.8293,51982.30314,132538.3873,234421.8293,336305.2713,0.004087881,0.000906435,0.0023113,0.004087881,0.005864461,2.344218293,1.325383873,3.363052713,408.7880715,231.1300041,586.446139
2028,219347.6829,57294.23711,107053.0416,219347.6829,331642.3242,0.003799159,0.000992318,0.001854251,0.003799159,0.005744066,2.193476829,1.070530416,3.316423242,379.9158888,185.4251493,574.4066283
2029,205203.1517,62131.18845,83428.26002,205203.1517,326978.0434,0.00353107,0.001069105,0.001435662,0.00353107,0.005626477,2.052031517,0.8342826,3.269780434,353.1069653,143.5662287,562.6477018
2030,192021.7902,66517.64668,61649.59839,192021.7902,322393.982,0.003283631,0.001137447,0.001054275,0.003283631,0.005512987,1.920217902,0.616495984,3.22393982,328.363113,105.4275297,551.2986963
2031,179728.5924,70451.16981,41646.83688,179728.5924,317810.3479,0.003055093,0.001197533,0.000707971,0.003055093,0.005402214,1.797285924,0.416468369,3.178103479,305.5092598,70.79707203,540.2214476
2032,168225.7456,73924.46072,23336.46505,168225.7456,313115.0262,0.002843383,0.001249466,0.000394475,0.002843383,0.005292291,1.682257456,0.23336465,3.131150262,284.3383123,39.44750053,529.229124
2033,157411.5931,76925.11228,6641.143502,157411.5931,308182.0427,0.002646378,0.001293235,0.000111684,0.002646378,0.005181073,1.574115931,0.066411435,3.081820427,264.6378159,11.16835404,518.1072778
2034,147242.3144,79465.05189,-8506.325305,147242.3144,302990.9542,0.002462972,0.001329223,-0.000142258,0.002462972,0.005068201,1.472423144,-0.085063253,3.029909542,246.297169,-14.22577887,506.8201169
2035,137733.3166,81594.14217,-22188.26342,137733.3166,297654.8966,0.002293075,0.001358419,-0.000369377,0.002293075,0.004955527,1.377333166,-0.221882634,2.976548966,229.3074857,-36.93772642,495.5526978
