Time,mean,sd,0.025Q,0.5Q,0.975Q,mean,sd,0.025Q,0.5Q,0.975Q,case,caselow,caseup,rate,ratelow,rateup
2006,206317.4772,643.540444,205056.1612,206317.4772,207578.7933,0.007914987,1.75E-05,0.007880709,0.007914987,0.007949264,2.063174772,2.050561612,2.075787933,791.4986559,788.070875,794.9264368
2007,214010.4973,654.8519928,212727.011,214010.4973,215293.9837,0.008111809,1.76E-05,0.008077376,0.008111809,0.008146241,2.140104973,2.12727011,2.152939837,811.1808954,807.737644,814.6241467
2008,221853.3325,666.4527871,220547.109,221853.3325,223159.556,0.008319527,1.77E-05,0.008284872,0.008319527,0.008354181,2.218533325,2.20547109,2.23159556,831.9526695,828.4872459,835.4180931
2009,228653.4561,676.3592075,227327.8164,228653.4561,229979.0958,0.008505336,1.78E-05,0.008470462,0.008505336,0.008540209,2.286534561,2.273278164,2.299790958,850.5335704,847.0462031,854.0209377
2010,233197.2043,682.7108539,231859.1156,233197.2043,234535.293,0.008632711,1.79E-05,0.008597696,0.008632711,0.008667726,2.331972043,2.318591156,2.34535293,863.2710818,859.7695844,866.7725792
2011,235492.4532,685.4129217,234149.0686,235492.4532,236835.8378,0.008708648,1.79E-05,0.008673564,0.008708648,0.008743731,2.354924532,2.341490686,2.368358378,870.8647509,867.356372,874.3731298
2012,236597.6167,686.6800367,235251.7485,236597.6167,237943.4848,0.008766394,1.80E-05,0.008731195,0.008766394,0.008801593,2.365976167,2.352517485,2.379434848,876.6394236,873.1195289,880.1593184
2013,237107.5202,687.3906063,235760.2594,237107.5202,238454.7811,0.008808906,1.80E-05,0.008773578,0.008808906,0.008844235,2.371075202,2.357602594,2.384547811,880.8906122,877.3577521,884.4234722
2014,237528.983,688.2736569,236179.9914,237528.983,238877.9746,0.008828111,1.81E-05,0.008792708,0.008828111,0.008863513,2.37528983,2.361799914,2.388779746,882.8110529,879.2708227,886.3512832
2015,238243.8319,689.8343268,236891.7814,238243.8319,239595.8823,0.008818935,1.80E-05,0.008783569,0.008818935,0.008854302,2.382438319,2.368917814,2.395958823,881.8935437,878.3569025,885.4301849
2016,234126.5536,682.0247014,232789.8098,234126.5536,235463.2975,0.008587568,1.76E-05,0.008553013,0.008587568,0.008622122,2.341265536,2.327898098,2.354632975,858.7567801,855.301344,862.2122161
2017,230204.7211,674.8875341,228881.9658,230204.7211,231527.4763,0.008330886,1.72E-05,0.008297221,0.008330886,0.008364551,2.302047211,2.288819658,2.315274763,833.0885907,829.7221169,836.4550646
2018,230918.5876,675.2808427,229595.0615,230918.5876,232242.1138,0.008218998,1.69E-05,0.008185901,0.008218998,0.008252094,2.309185876,2.295950615,2.322421138,821.8997533,818.5901044,825.2094023
2019,232927.6034,684.8026633,231585.4148,232927.6034,234269.7919,0.008141841,1.70E-05,0.008108557,0.008141841,0.008175124,2.329276034,2.315854148,2.342697919,814.1840812,810.8557184,817.512444
2020,233442.2427,3502.986874,226576.5146,233442.2427,240307.9708,0.008011936,0.000119076,0.007778551,0.008011936,0.008245322,2.334422427,2.265765146,2.403079708,801.1936061,777.8550591,824.5321531
2021,234102.1997,5447.28428,223425.7187,234102.1997,244778.6807,0.007888891,0.00018284,0.007530531,0.007888891,0.00824725,2.341021997,2.234257187,2.447786807,788.8890677,753.0531431,824.7249922
2022,234903.4457,7934.41149,219352.2849,234903.4457,250454.6064,0.007771677,0.000262016,0.007258134,0.007771677,0.008285219,2.349034457,2.193522849,2.504546064,777.1676769,725.8134262,828.5219276
2023,235783.5383,10844.41763,214528.8703,235783.5383,257038.2062,0.007662846,0.000352085,0.006972773,0.007662846,0.008352919,2.357835383,2.145288703,2.570382062,766.2845894,697.2772739,835.2919048
2024,236534.4836,14119.27527,208861.2126,236534.4836,264207.7546,0.00756047,0.000451034,0.00667646,0.00756047,0.00844448,2.365344836,2.088612126,2.642077546,756.0470022,667.6460326,844.4479718
2025,236958.1024,17717.50887,202232.4231,236958.1024,271683.7817,0.007461498,0.00055769,0.006368445,0.007461498,0.008554551,2.369581024,2.022324231,2.716837817,746.1497686,636.8444693,855.4550678
2026,236960.1398,21578.04631,194667.9462,236960.1398,279252.3334,0.007364657,0.000670469,0.006050561,0.007364657,0.008678752,2.369601398,1.946679462,2.792523334,736.4656637,605.0561286,867.8751989
2027,236656.5702,25669.20554,186345.8519,236656.5702,286967.2886,0.007272971,0.000788729,0.005727091,0.007272971,0.008818851,2.366565702,1.863458519,2.869672886,727.2970539,572.7090552,881.8850527
2028,236187.0031,29979.53346,177428.1973,236187.0031,294945.809,0.007188685,0.00091235,0.005400513,0.007188685,0.008976857,2.361870031,1.774281973,2.94945809,718.8685127,540.0512858,897.6857397
2029,235607.2549,34504.76088,167979.1663,235607.2549,303235.3436,0.007110369,0.001041213,0.005069629,0.007110369,0.009151109,2.356072549,1.679791663,3.032353436,711.0368839,506.9629167,915.1108511
2030,234913.0767,39238.45489,158007.1183,234913.0767,311819.0351,0.007035529,0.001175082,0.00473241,0.007035529,0.009338648,2.349130767,1.580071183,3.118190351,703.552878,473.2409633,933.8647928
2031,234075.0397,44150.86148,147540.9413,234075.0397,320609.1381,0.006962969,0.001313265,0.004389017,0.006962969,0.009536922,2.340750397,1.475409413,3.206091381,696.2969375,438.9016595,953.6922155
2032,233159.3609,49233.2611,136663.9423,233159.3609,329654.7795,0.006894816,0.00145582,0.004041462,0.006894816,0.00974817,2.331593609,1.366639423,3.296547795,689.4816468,404.146244,974.8170496
2033,232255.6703,54493.55866,125450.2579,232255.6703,339061.0826,0.006832445,0.001603016,0.00369059,0.006832445,0.009974299,2.322556703,1.254502579,3.390610826,683.2444752,369.0590173,997.4299332
2034,231358.7194,59931.23437,113895.6584,231358.7194,348821.7803,0.00677429,0.001754758,0.003335028,0.00677429,0.010213551,2.313587194,1.138956584,3.488217803,677.4289513,333.5027939,1021.355109
2035,230429.8253,65539.14748,101975.4566,230429.8253,358884.1939,0.006718147,0.001910733,0.002973179,0.006718147,0.010463114,2.304298253,1.019754566,3.588841939,671.8146507,297.3179382,1046.311363
