Time,mean,sd,0.025Q,0.5Q,0.975Q,mean,sd,0.025Q,0.5Q,0.975Q,case,caselow,caseup,rate,ratelow,rateup
2000,594478.1521,1096.175455,592329.6877,594478.1521,596626.6165,0.00944326,1.24E-05,0.009419001,0.00944326,0.009467519,5.944781521,5.923296877,5.966266165,944.3260228,941.9001261,946.7519195
2001,598459.3336,1100.008047,596303.3575,598459.3336,600615.3098,0.009418744,1.23E-05,0.009394621,0.009418744,0.009442866,5.984593336,5.963033575,6.006153098,941.8743513,939.4620843,944.2866183
2002,605967.3618,1107.251224,603797.1893,605967.3618,608137.5343,0.009458029,1.23E-05,0.009433941,0.009458029,0.009482118,6.059673618,6.037971893,6.081375343,945.8029347,943.3940909,948.2117785
2003,615396.0207,1116.3694,613207.9769,615396.0207,617584.0645,0.009533653,1.23E-05,0.009509536,0.009533653,0.00955777,6.153960207,6.132079769,6.175840645,953.3652807,950.9535561,955.7770053
2004,625149.1115,1125.891513,622942.4047,625149.1115,627355.8183,0.009618374,1.23E-05,0.009594203,0.009618374,0.009642545,6.251491115,6.229424047,6.273558183,961.8373677,959.4202555,964.2544798
2005,633505.8328,1134.301393,631282.6429,633505.8328,635729.0227,0.009684236,1.24E-05,0.009660022,0.009684236,0.00970845,6.335058328,6.312826429,6.357290227,968.4236311,966.0022456,970.8450165
2006,654162.8323,1153.666826,651901.6868,654162.8323,656423.9777,0.00993979,1.25E-05,0.00991529,0.00993979,0.00996429,6.541628323,6.519016868,6.564239777,993.979008,991.5290165,996.4289995
2007,691491.3284,1187.750853,689163.3795,691491.3284,693819.2772,0.010448319,1.28E-05,0.010423203,0.010448319,0.010473435,6.914913284,6.891633795,6.938192772,1044.831918,1042.320315,1047.34352
2008,714223.8763,1208.960379,711854.3575,714223.8763,716593.3951,0.010735208,1.30E-05,0.01070974,0.010735208,0.010760675,7.142238763,7.118543575,7.165933951,1073.520751,1070.973983,1076.06752
2009,714475.4612,1210.835031,712102.2682,714475.4612,716848.6543,0.01068505,1.30E-05,0.010659638,0.01068505,0.010710462,7.144754612,7.121022682,7.168486543,1068.504995,1065.963765,1071.046225
2010,715545.1939,1213.614779,713166.5526,715545.1939,717923.8351,0.010648781,1.30E-05,0.010623398,0.010648781,0.010674165,7.155451939,7.131665526,7.179238351,1064.878121,1062.339783,1067.416458
2011,714299.1754,1213.470439,711920.817,714299.1754,716677.5337,0.010579329,1.29E-05,0.010554053,0.010579329,0.010604606,7.142991754,7.11920817,7.166775337,1057.932945,1055.40527,1060.46062
2012,706511.7682,1208.129815,704143.8773,706511.7682,708879.6592,0.010415002,1.28E-05,0.010389929,0.010415002,0.010440075,7.065117682,7.041438773,7.088796592,1041.500223,1038.992933,1044.007513
2013,695371.2143,1200.32492,693018.6207,695371.2143,697723.808,0.01020436,1.27E-05,0.010179528,0.01020436,0.010229192,6.953712143,6.930186207,6.97723808,1020.436015,1017.9528,1022.919231
2014,684847.3855,1193.367821,682508.4275,684847.3855,687186.3434,0.01000672,1.26E-05,0.009982096,0.01000672,0.010031343,6.848473855,6.825084275,6.871863434,1000.671996,998.2096427,1003.134349
2015,679548.2845,1191.175935,677213.6226,679548.2845,681882.9464,0.009889442,1.25E-05,0.009864917,0.009889442,0.009913968,6.795482845,6.772136226,6.818829464,988.9442499,986.4916588,991.396841
2016,686555.35,1202.62963,684198.2392,686555.35,688912.4607,0.009954216,1.26E-05,0.009929446,0.009954216,0.009978986,6.8655535,6.841982392,6.889124607,995.4216037,992.9446461,997.8985613
2017,698430.6059,1218.872131,696041.6604,698430.6059,700819.5514,0.010091496,1.28E-05,0.01006637,0.010091496,0.010116622,6.984306059,6.960416604,7.008195514,1009.149621,1006.636994,1011.662248
2018,713655.4031,1236.027413,711232.8339,713655.4031,716077.9723,0.010279005,1.30E-05,0.010253533,0.010279005,0.010304476,7.136554031,7.112328339,7.160779723,1027.900467,1025.353334,1030.447601
2019,737841.3994,1261.557383,735368.7924,737841.3994,740314.0065,0.010597275,1.33E-05,0.010571265,0.010597275,0.010623284,7.378413994,7.353687924,7.403140065,1059.727458,1057.12653,1062.328385
2020,724950.9621,26072.01176,673850.7581,724950.9621,776051.1662,0.01038612,0.000373325,0.009654416,0.01038612,0.011117825,7.249509621,6.738507581,7.760511662,1038.612021,965.4415857,1111.782456
2021,744059.2805,43332.45386,659129.2316,744059.2805,828989.3294,0.010636888,0.000619347,0.009422989,0.010636888,0.011850786,7.440592805,6.591292316,8.289893294,1063.688782,942.2989385,1185.078625
2022,764135.1518,66210.50958,634364.9376,764135.1518,893905.366,0.010904035,0.000944727,0.009052405,0.010904035,0.012755666,7.641351518,6.343649376,8.93905366,1090.40354,905.2405259,1275.566554
2023,784978.0482,93924.85628,600888.7126,784978.0482,969067.3837,0.011184759,0.001338229,0.008561879,0.011184759,0.013807639,7.849780482,6.008887126,9.690673837,1118.475928,856.1879189,1380.763938
2024,806572.2241,126261.9534,559103.3428,806572.2241,1054041.105,0.01147883,0.001796867,0.007957036,0.01147883,0.015000625,8.065722241,5.591033428,10.54041105,1147.883029,795.7036032,1500.062456
2025,829148.6746,163275.117,509135.3256,829148.6746,1149162.024,0.011789581,0.002321556,0.007239415,0.011789581,0.016339748,8.291486746,5.091353256,11.49162024,1178.958149,723.9414673,1633.97483
2026,853053.1691,205121.3894,451022.6333,853053.1691,1255083.705,0.012122116,0.002914801,0.006409211,0.012122116,0.017835021,8.530531691,4.510226333,12.55083705,1212.211597,640.9211371,1783.502057
2027,878222.7672,251980.7096,384349.6516,878222.7672,1372095.883,0.0124758,0.003579547,0.005460018,0.0124758,0.019491583,8.782227672,3.843496516,13.72095883,1247.580042,546.0018044,1949.158279
2028,904452.5079,304030.8852,308562.9226,904452.5079,1500342.093,0.012847911,0.004318792,0.004383233,0.012847911,0.021312588,9.044525079,3.085629226,15.00342093,1284.79109,438.3233347,2131.258845
2029,931712.9876,361523.9088,223139.1467,931712.9876,1640286.828,0.013238227,0.005136688,0.003170504,0.013238227,0.02330595,9.317129876,2.231391467,16.40286828,1323.822707,317.0504401,2330.594974
2030,960227.5669,424849.7101,127537.4363,960227.5669,1792917.698,0.013650155,0.006039453,0.001813045,0.013650155,0.025487265,9.602275669,1.275374363,17.92917698,1365.015502,181.3045231,2548.726481
2031,990366.9301,494494.8853,21174.76441,990366.9301,1959559.096,0.014089268,0.007034824,0.000301267,0.014089268,0.027877269,9.903669301,0.211747644,19.59559096,1408.926765,30.12666995,2787.726861
2032,1022086.506,570835.0798,-96729.69192,1022086.506,2140902.703,0.014555303,0.008129121,-0.001377481,0.014555303,0.030488088,10.22086506,-0.967296919,21.40902703,1455.530342,-137.7480739,3048.808757
2033,1055177.909,654169.7759,-226971.2914,1055177.909,2337327.11,0.0150457,0.009327745,-0.003236344,0.0150457,0.033327744,10.55177909,-2.269712914,23.3732711,1504.570012,-323.6343534,3332.774378
2034,1089598.257,744891.57,-370362.3929,1089598.257,2549558.906,0.015560303,0.010637615,-0.00528904,0.015560303,0.036409645,10.89598257,-3.703623929,25.49558906,1556.030263,-528.9039859,3640.964511
2035,1125556.963,843591.7095,-527852.4052,1125556.963,2778966.331,0.016102593,0.012068695,-0.007551614,0.016102593,0.0397568,11.25556963,-5.278524052,27.78966331,1610.259316,-755.1613783,3975.680011
