Time,mean,sd,0.025Q,0.5Q,0.975Q,mean,sd,0.025Q,0.5Q,0.975Q,case,caselow,caseup,rate,ratelow,rateup
1990,2762.06666,69.75896515,2625.3416,2762.06666,2898.791719,0.005203582,8.64E-05,0.005034201,0.005203582,0.005372963,0.027620667,0.026253416,0.028987917,520.3582246,503.4201254,537.2963238
1991,2741.083409,62.67119278,2618.250128,2741.083409,2863.91669,0.005126999,6.44E-05,0.005000717,0.005126999,0.005253281,0.027410834,0.026182501,0.028639167,512.6999084,500.0717408,525.328076
1992,2722.010338,61.51542745,2601.442316,2722.010338,2842.57836,0.005092391,6.10E-05,0.00497289,0.005092391,0.005211892,0.027220103,0.026014423,0.028425784,509.2391072,497.2890376,521.1891768
1993,2726.285192,61.41474784,2605.914498,2726.285192,2846.655886,0.005118919,6.07E-05,0.004999928,0.005118919,0.00523791,0.027262852,0.026059145,0.028466559,511.8919229,499.9928204,523.7910255
1994,2760.436293,61.63018459,2639.643351,2760.436293,2881.229235,0.005189717,6.06E-05,0.005071009,0.005189717,0.005308425,0.027604363,0.026396434,0.028812292,518.971676,507.1008777,530.8424742
1995,2822.139578,62.22635444,2700.178165,2822.139578,2944.100992,0.005278688,6.06E-05,0.005159896,0.005278688,0.005397479,0.028221396,0.027001782,0.02944101,527.8687797,515.989612,539.7479473
1996,2906.240087,63.14030302,2782.487367,2906.240087,3029.992807,0.005367305,6.07E-05,0.005248324,0.005367305,0.005486286,0.029062401,0.027824874,0.030299928,536.730515,524.8324376,548.6285924
1997,3005.567879,64.24742682,2879.645237,3005.567879,3131.490522,0.005447702,6.07E-05,0.005328697,0.005447702,0.005566706,0.030055679,0.028796452,0.031314905,544.7701757,532.8697352,556.6706161
1998,3111.395542,65.42354448,2983.167751,3111.395542,3239.623333,0.005512964,6.06E-05,0.005394235,0.005512964,0.005631693,0.031113955,0.029831678,0.032396233,551.2963903,539.4235013,563.1692793
1999,3213.887472,66.54774078,3083.456296,3213.887472,3344.318647,0.005561456,6.03E-05,0.005443249,0.005561456,0.005679663,0.032138875,0.030834563,0.033443186,556.1455843,544.3248898,567.9662789
2000,3307.559047,67.55469918,3175.15427,3307.559047,3439.963824,0.005596414,6.00E-05,0.005478881,0.005596414,0.005713947,0.03307559,0.031751543,0.034399638,559.6414039,547.8881347,571.3946731
2001,3393.508975,68.46019686,3259.329455,3393.508975,3527.688495,0.005621715,5.96E-05,0.005504949,0.005621715,0.005738481,0.03393509,0.032593295,0.035276885,562.1715111,550.494927,573.8480952
2002,3478.171341,69.34638036,3342.254933,3478.171341,3614.087749,0.005646153,5.92E-05,0.005530089,0.005646153,0.005762217,0.034781713,0.033422549,0.036140877,564.6152902,553.0088818,576.2216986
2003,3564.386313,70.25346562,3426.69205,3564.386313,3702.080575,0.005677221,5.90E-05,0.005561625,0.005677221,0.005792817,0.035643863,0.034266921,0.037020806,567.7220809,556.1624579,579.2817039
2004,3658.936743,71.27315292,3519.243931,3658.936743,3798.629556,0.005727748,5.90E-05,0.005612093,0.005727748,0.005843402,0.036589367,0.035192439,0.037986296,572.7747642,561.209309,584.3402194
2005,3771.909994,72.50005786,3629.812491,3771.909994,3914.007496,0.005814173,5.94E-05,0.005697776,0.005814173,0.00593057,0.0377191,0.036298125,0.039140075,581.4173223,569.7775989,593.0570457
2006,3918.070776,74.00504996,3773.023543,3918.070776,4063.118008,0.005959913,6.01E-05,0.005842209,0.005959913,0.006077618,0.039180708,0.037730235,0.04063118,595.9913198,584.2208509,607.7617886
2007,4099.083693,75.7900346,3950.537955,4099.083693,4247.629431,0.006165213,6.10E-05,0.00604565,0.006165213,0.006284776,0.040990837,0.03950538,0.042476294,616.5213045,604.5649614,628.4776477
2008,4298.810444,77.77559841,4146.373072,4298.810444,4451.247816,0.006400745,6.23E-05,0.006278655,0.006400745,0.006522834,0.042988104,0.041463731,0.044512478,640.0744544,627.865506,652.2834028
2009,4489.364905,79.7029312,4333.15003,4489.364905,4645.57978,0.006618271,6.36E-05,0.006493551,0.006618271,0.006742991,0.044893649,0.0433315,0.046455798,661.827064,649.3550511,674.2990769
2010,4639.990839,81.18703399,4480.867176,4639.990839,4799.114501,0.006768749,6.44E-05,0.006642448,0.006768749,0.00689505,0.046399908,0.044808672,0.047991145,676.8748798,664.2447957,689.504964
2011,4737.088359,82.08462304,4576.205454,4737.088359,4897.971264,0.006832697,6.45E-05,0.006706244,0.006832697,0.00695915,0.047370884,0.045762055,0.048979713,683.2697039,670.6243705,695.9150372
2012,4782.896655,82.49081594,4621.217627,4782.896655,4944.575684,0.006817302,6.41E-05,0.006691687,0.006817302,0.006942918,0.047828967,0.046212176,0.049445757,681.7302404,669.1687019,694.291779
2013,4787.509892,82.53624967,4625.741815,4787.509892,4949.277969,0.006740741,6.34E-05,0.006616567,0.006740741,0.006864914,0.047875099,0.046257418,0.04949278,674.0740589,661.6567127,686.491405
2014,4762.293757,82.33494286,4600.920234,4762.293757,4923.66728,0.006623008,6.25E-05,0.006500599,0.006623008,0.006745417,0.047622938,0.046009202,0.049236673,662.300798,650.0599045,674.5416915
2015,4706.959107,81.89276704,4546.452233,4706.959107,4867.465981,0.006466625,6.14E-05,0.00634622,0.006466625,0.006587029,0.047069591,0.045464522,0.04867466,646.6624683,634.6220284,658.7029082
2016,4610.792599,81.07360499,4451.891253,4610.792599,4769.693945,0.00625866,6.01E-05,0.006140813,0.00625866,0.006376507,0.046107926,0.044518913,0.047696939,625.8660305,614.0813306,637.6507304
2017,4505.521869,80.12980637,4348.470334,4505.521869,4662.573403,0.006043114,5.87E-05,0.005928066,0.006043114,0.006158161,0.045055219,0.043484703,0.046625734,604.3113551,592.8065818,615.8161285
2018,4423.559602,79.96482058,4266.831433,4423.559602,4580.28777,0.00586371,5.88E-05,0.005748373,0.00586371,0.005979048,0.044235596,0.042668314,0.045802878,586.3710308,574.8372574,597.9048042
2019,4354.337383,87.11243347,4183.60015,4354.337383,4525.074615,0.005706161,7.45E-05,0.005560093,0.005706161,0.00585223,0.043543374,0.041836002,0.045250746,570.616121,556.0092873,585.2229548
2020,4275.528946,129.6601857,4021.399651,4275.528946,4529.65824,0.005541035,0.000145106,0.005256633,0.005541035,0.005825437,0.042755289,0.040213997,0.045296582,554.1034802,525.6632782,582.5436822
2021,4201.411113,190.1945089,3828.636726,4201.411113,4574.185501,0.005387115,0.000229271,0.004937752,0.005387115,0.005836479,0.042014111,0.038286367,0.045741855,538.711516,493.7751714,583.6478606
2022,4127.831497,265.2492936,3607.952434,4127.831497,4647.710559,0.005238737,0.00032661,0.004598593,0.005238737,0.005878882,0.041278315,0.036079524,0.046477106,523.873714,459.8592659,587.888162
2023,4055.194809,350.0011303,3369.205199,4055.194809,4741.184419,0.005096188,0.000432507,0.00424849,0.005096188,0.005943886,0.040551948,0.033692052,0.047411844,509.6188045,424.8489821,594.3886268
2024,3983.282119,441.8547149,3117.262792,3983.282119,4849.301447,0.004958846,0.000544431,0.003891781,0.004958846,0.006025911,0.039832821,0.031172628,0.048493014,495.8845764,389.1780541,602.5910987
2025,3911.569113,539.1196459,2854.914024,3911.569113,4968.224202,0.004825857,0.000660642,0.003531022,0.004825857,0.006120692,0.039115691,0.02854914,0.049682242,482.5856601,353.1021565,612.0691637
2026,3839.980946,640.4193002,2584.782183,3839.980946,5095.179709,0.004696931,0.000779663,0.00316882,0.004696931,0.006225043,0.038399809,0.025847822,0.050951797,469.6931379,316.8820067,622.5042692
2027,3769.011744,744.8156743,2309.199848,3769.011744,5228.823641,0.004572512,0.000900525,0.002807515,0.004572512,0.006337509,0.037690117,0.023091998,0.052288236,457.251181,280.7515116,633.7508503
2028,3698.908373,851.6031426,2029.796885,3698.908373,5368.019862,0.004452782,0.001022551,0.00244862,0.004452782,0.006456944,0.036989084,0.020297969,0.053680199,445.2782213,244.8620005,645.6944422
2029,3629.591679,960.190168,1747.653531,3629.591679,5511.529826,0.004337269,0.001145142,0.002092832,0.004337269,0.006581706,0.036295917,0.017476535,0.055115298,433.7269195,209.2832293,658.1706097
2030,3560.543021,1069.932488,1463.513879,3560.543021,5657.572163,0.004225321,0.00126772,0.001740635,0.004225321,0.006710007,0.03560543,0.014635139,0.056575722,422.5321267,174.0635248,671.0007286
2031,3491.812148,1180.246607,1178.571307,3491.812148,5805.05299,0.004116713,0.00138972,0.001392911,0.004116713,0.006840515,0.034918121,0.011785713,0.05805053,411.6712664,139.2910722,684.0514606
2032,3423.750798,1290.753749,893.9199359,3423.750798,5953.581659,0.004011744,0.001510872,0.001050489,0.004011744,0.006972999,0.034237508,0.008939199,0.059535817,401.1744108,105.0488727,697.2999489
2033,3356.696828,1401.204863,610.3857608,3356.696828,6103.007895,0.003910525,0.001630996,0.000713831,0.003910525,0.007107219,0.033566968,0.006103858,0.061030079,391.0524919,71.38306559,710.7219183
2034,3290.376995,1511.200326,328.4787832,3290.376995,6252.275207,0.003812684,0.001749823,0.000383094,0.003812684,0.007242274,0.03290377,0.003284788,0.062522752,381.2684233,38.30941235,724.2274343
2035,3224.674654,1620.410218,48.72898732,3224.674654,6400.620321,0.003717731,0.001867025,5.84E-05,0.003717731,0.007377034,0.032246747,0.00048729,0.064006203,371.7731337,5.842878689,737.7033888
