Time,mean,sd,0.025Q,0.5Q,0.975Q,mean,sd,0.025Q,0.5Q,0.975Q,case,caselow,caseup,rate,ratelow,rateup
2009,25460784.11,7210.141047,25446652.24,,25474915.99,0.020908463,4.23E-06,2.09E-02,,2.09E-02,254.6078411,254.4665224,254.7491599,2090.846346,2090.01738,2091.675313
2010,25860407.55,7259.193932,25846179.53,,25874635.57,0.020951796,4.20E-06,2.09E-02,,2.10E-02,258.6040755,258.4617953,258.7463557,2095.179634,2094.357019,2096.002249
2011,26170238.54,7295.402692,26155939.55,,26184537.52,0.020931369,4.16E-06,2.09E-02,,2.09E-02,261.7023854,261.5593955,261.8453752,2093.136926,2092.321563,2093.952289
2012,26384886.68,7317.222067,26370544.92,,26399228.43,0.020844761,4.12E-06,2.08E-02,,2.09E-02,263.8488668,263.7054492,263.9922843,2084.476103,2083.66917,2085.283036
2013,26550467.64,7331.917116,26536097.08,,26564838.2,0.020728915,4.07E-06,2.07E-02,,2.07E-02,265.5046764,265.3609708,265.648382,2072.891518,2072.093345,2073.689691
2014,26715464.9,7347.060283,26701064.67,,26729865.14,0.020620137,4.03E-06,2.06E-02,,2.06E-02,267.154649,267.0106467,267.2986514,2062.013667,2061.223756,2062.803578
2015,26928562.61,7369.702122,26914118,,26943007.23,0.020553764,3.99E-06,2.05E-02,,2.06E-02,269.2856261,269.14118,269.4300723,2055.376365,2054.593508,2056.159222
2016,27306827.66,7415.487996,27292293.3,,27321362.02,0.020616438,3.97E-06,2.06E-02,,2.06E-02,273.0682766,272.922933,273.2136202,2061.643792,2060.865214,2062.42237
2017,27687403,7462.426845,27672776.65,,27702029.36,0.020682665,3.95E-06,2.07E-02,,2.07E-02,276.87403,276.7277665,277.0202936,2068.266473,2067.491721,2069.041225
2018,27897026.57,7486.593784,27882352.85,,27911700.29,0.020624098,3.92E-06,2.06E-02,,2.06E-02,278.9702657,278.8235285,279.1170029,2062.409768,2061.640942,2063.178594
2019,27993886.31,7496.08579,27979193.98,,28008578.64,0.020487063,3.89E-06,2.05E-02,,2.05E-02,279.9388631,279.7919398,280.0857864,2048.706275,2047.944587,2049.467963
2020,28248876.68,502845.3101,27263299.87,,29234453.49,0.020470135,0.000364359,1.98E-02,,2.12E-02,282.4887668,272.6329987,292.3445349,2047.013545,1975.599152,2118.427938
2021,28474886.85,672884.4641,27156033.3,,29793740.4,0.020435411,0.00048289,1.95E-02,,2.14E-02,284.7488685,271.560333,297.937404,2043.541141,1948.894698,2138.187583
2022,28699605.63,895931.4459,26943580,,30455631.26,0.020403069,0.000636922,1.92E-02,,2.17E-02,286.9960563,269.4358,304.5563126,2040.306924,1915.470115,2165.143734
2023,28920295.02,1164205.927,26638451.4,,31202138.64,0.020371343,0.000820053,1.88E-02,,2.20E-02,289.2029502,266.384514,312.0213864,2037.134284,1876.403826,2197.864742
2024,29137834.61,1474651.436,26247517.79,,32028151.42,0.020341166,0.001029449,1.83E-02,,2.24E-02,291.3783461,262.4751779,320.2815142,2034.116578,1832.344482,2235.888674
2025,29354797.88,1825958.641,25775918.94,,32933676.81,0.020314576,0.001263623,1.78E-02,,2.28E-02,293.5479788,257.7591894,329.3367681,2031.457565,1783.787365,2279.127766
2026,29570743.27,2214182.619,25230945.34,,33910541.21,0.020291336,0.001519359,1.73E-02,,2.33E-02,295.7074327,252.3094534,339.1054121,2029.133584,1731.339135,2326.928032
2027,29783132.72,2637368.411,24613890.63,,34952374.8,0.020269755,0.001794932,1.68E-02,,2.38E-02,297.8313272,246.1389063,349.523748,2026.975501,1675.168834,2378.782167
2028,29989698.46,3094917.654,23923659.86,,36055737.06,0.020248488,0.002089628,1.62E-02,,2.43E-02,299.8969846,239.2365986,360.5573706,2024.848821,1615.281786,2434.415856
2029,30190671.51,3587192.547,23159774.12,,37221568.9,0.020227927,0.002403437,1.55E-02,,2.49E-02,301.9067151,231.5977412,372.215689,2022.79266,1551.718973,2493.866348
2030,30387769.55,4114647.987,22323059.49,,38452479.6,0.02020944,0.002736451,1.48E-02,,2.56E-02,303.8776955,223.2305949,384.524796,2020.944011,1484.599517,2557.288504
2031,30581864.89,4676024.506,21416856.86,,39746872.92,0.020193685,0.00308765,1.41E-02,,2.62E-02,305.8186489,214.1685686,397.4687292,2019.368491,1414.189063,2624.547919
2032,30771060.8,5270408.677,20441059.79,,41101061.8,0.020179571,0.003456316,1.34E-02,,2.70E-02,307.710608,204.4105979,411.010618,2017.957055,1340.519023,2695.395087
2033,30952625.74,5897163.496,19394185.29,,42511066.19,0.020165707,0.003842014,1.26E-02,,2.77E-02,309.5262574,193.9418529,425.1106619,2016.570691,1263.535971,2769.605412
2034,31125135.56,6555942.23,18275488.79,,43974782.34,0.020151662,0.004244579,1.18E-02,,2.85E-02,311.2513556,182.7548879,439.7478234,2015.166169,1183.228778,2847.10356
2035,31288310.7,7246279.576,17085602.73,,45491018.67,0.020137627,0.004663813,1.10E-02,,2.93E-02,312.883107,170.8560273,454.9101867,2013.76271,1099.655348,2927.870072
