"","mean","sd","0.025Q","0.5Q","0.975Q","mean","sd","0.025Q","0.5Q","0.975Q"
"2008",53448.7357942576,335.222531271704,52791.7117061587,53448.7357942576,54105.7598823565,0.0111915540597841,5.08281455339577e-05,0.0110919327251366,0.0111915540597841,0.0112911753944316
"2009",53258.5622612955,335.935693274791,52600.1404013554,53258.5622612955,53916.9841212356,0.0107233141656057,4.91520561109546e-05,0.0106269779058621,0.0107233141656057,0.0108196504253492
"2010",53383.4259086685,337.576180502182,52721.7887528456,53383.4259086685,54045.0630644914,0.0104037531223227,4.79653508565516e-05,0.010309742762138,0.0104037531223227,0.0104977634825074
"2011",56221.3242264431,346.265360024688,55542.6565917009,56221.3242264431,56899.9918611853,0.0106810732167175,4.79413002424653e-05,0.0105871099948703,0.0106810732167175,0.0107750364385648
"2012",62268.8061935024,363.958025965254,61555.4615707262,62268.8061935024,62982.1508162785,0.0115968275808096,4.93431440384746e-05,0.0115001167956103,0.0115968275808096,0.011693538366009
"2013",68946.7598175468,382.612998944923,68196.8521195979,68946.7598175468,69696.6675154957,0.0126421246620748,5.10276484823406e-05,0.0125421123088337,0.0126421246620748,0.012742137015316
"2014",74521.8680339109,397.717086432737,73742.3568684665,74521.8680339109,75301.3791993553,0.0134865879559592,5.23443164378866e-05,0.0133839949809456,0.0134865879559592,0.0135891809309728
"2015",77115.5361950796,405.102955017785,76321.548993214,77115.5361950796,77909.5233969452,0.0137899792968598,5.27428454355608e-05,0.013686605219364,0.0137899792968598,0.0138933533743557
"2016",68659.5056385119,384.762277821954,67905.3854313713,68659.5056385119,69413.6258456525,0.0121443331735854,4.98351076140313e-05,0.0120466581574962,0.0121443331735854,0.0122420081896746
"2017",58954.4742073383,358.779007549806,58251.2802741317,58954.4742073383,59657.668140545,0.0103283182231908,4.62743867377001e-05,0.0102376220917782,0.0103283182231908,0.0104190143546033
"2018",58463.1007129122,358.339806925944,57760.7675971103,58463.1007129122,59165.433828714,0.0101542458098436,4.59348224872889e-05,0.0100642152121323,0.0101542458098436,0.010244276407555
"2019",58921.4877107816,362.091529859374,58211.8013531503,58921.4877107816,59631.174068413,0.0101512759860645,4.6289427278813e-05,0.0100605503757331,0.0101512759860645,0.010242001596396
"2020",59628.4123136214,3657.80176991121,52459.2525820086,59628.4123136214,66797.5720452343,0.0101922933943568,0.000623833818753225,0.00896960157726237,0.0101922933943568,0.0114149852114512
"2021",59730.5369663499,6647.42923918076,46701.8150677771,59730.5369663499,72759.2588649227,0.0101295129544588,0.0011265543422847,0.00792150701695358,0.0101295129544588,0.012337518891964
"2022",59912.7439869692,10403.8219368882,39521.6276891005,59912.7439869692,80303.8602848379,0.0100802944211245,0.00174995422367805,0.00665044716812182,0.0100802944211245,0.0135101416741273
"2023",60246.2915819502,14793.1882406872,31252.1754136818,60246.2915819502,89240.4077502186,0.0100573213429246,0.00246918711402108,0.00521780352835284,0.0100573213429246,0.0148968391574963
"2024",60632.710417448,19752.2334030113,21919.0443333168,60632.710417448,99346.3765015792,0.0100457215501908,0.00327232637801284,0.00363207970362525,0.0100457215501908,0.0164593633967564
"2025",61003.7980411674,25241.5601459859,11531.2492414336,61003.7980411674,110476.346840901,0.010035566141971,0.00415222047212736,0.00189736356073145,0.010035566141971,0.0181737687232105
"2026",61329.1902011396,31205.2785897579,167.968037675317,61329.1902011396,122490.412364604,0.0100217874544356,0.0050990860984636,2.77623473780558e-05,0.0100217874544356,0.0200158125614931
"2027",61698.9141384377,37657.8824314028,-12109.1791611553,61698.9141384377,135507.007438031,0.0100184433757906,0.00611461580530808,-0.00196598338191263,0.0100184433757906,0.0220028701334938
"2028",62176.5701562325,44640.3402055315,-25316.8889042246,62176.5701562325,149670.02921669,0.0100358554111841,0.00720523839590645,-0.00408615234481772,0.0100358554111841,0.0241578631671859
"2029",62684.6545834526,52119.5417261256,-39467.770090486,62684.6545834526,164837.079257391,0.0100615291270639,0.00836562377298502,-0.00633479217619886,0.0100615291270639,0.0264578504303266
"2030",63175.2222166017,60067.169880903,-54554.2674032171,63175.2222166017,180904.711836421,0.010087916214558,0.0095915336863564,-0.00871114436720328,0.010087916214558,0.0288869767963192
"2031",63632.5967502895,68451.3211178741,-70529.5273349298,63632.5967502895,197794.720835509,0.0101126709870822,0.0108784023290582,-0.0112086057872086,0.0101126709870822,0.031433947761373
"2032",64138.5139692928,77348.2361599924,-87461.2431719911,64138.5139692928,215738.271110577,0.0101488699933958,0.0122390267033672,-0.0138391815510279,0.0101488699933958,0.0341369215378194
"2033",64752.4738071668,86850.2402805048,-105470.869191273,64752.4738071668,234975.816805606,0.010205877195467,0.0136887292485565,-0.0166235391258238,0.010205877195467,0.0370352935167578
"2034",65411.3098365741,96914.1712293479,-124536.975364496,65411.3098365741,255359.595037644,0.0102737028373408,0.0152215867768038,-0.0195600590327458,0.0102737028373408,0.0401074647074274
"2035",66073.3307690034,107504.818522158,-144632.24169894,66073.3307690034,276778.903236947,0.0103458555826134,0.0168332084154486,-0.0226466266559225,0.0103458555826134,0.0433383378211492
