"","mean","sd","0.025Q","0.5Q","0.975Q","mean","sd","0.025Q","0.5Q","0.975Q"
"1990",2124200.67774638,2161.94557642668,2119963.34228005,2124200.67774638,2128438.01321271,0.0117091719859984,8.80206115139567e-06,0.0116919202631519,0.0117091719859984,0.0117264237088449
"1991",2075858.77908433,2117.4739433039,2071708.60641725,2075858.77908433,2080008.95175141,0.0112456657785164,8.40622325364741e-06,0.0112291898836933,0.0112456657785164,0.0112621416733396
"1992",2034917.65571347,2087.5829674611,2030826.0682825,2034917.65571347,2039009.24314443,0.0108390325730608,8.11850814843728e-06,0.0108231205894817,0.0108390325730608,0.0108549445566399
"1993",2003221.85532464,2067.64752365165,1999169.34064556,2003221.85532464,2007274.37000372,0.0104962506039504,7.89776111572387e-06,0.010480771276605,0.0104962506039504,0.0105117299312957
"1994",1983820.24918986,2057.92356500678,1979786.79311951,1983820.24918986,1987853.70526021,0.0102302302724588,7.73736246480428e-06,0.0102150653206925,0.0102302302724588,0.0102453952242252
"1995",1980874.21513789,2061.71126055156,1976833.33532069,1980874.21513789,1984915.09495509,0.0100585558110283,7.65016017273153e-06,0.0100435617726138,0.0100585558110283,0.0100735498494428
"1996",1979689.13193184,2047.60415245505,1975675.90153843,1979689.13193184,1983702.36232525,0.00990333637281024,7.4417420761229e-06,0.0098887508263588,0.00990333637281024,0.00991792191926167
"1997",1984423.3084391,2042.42563934635,1980420.22774488,1984423.3084391,1988426.38913332,0.00978384903518352,7.29134548697455e-06,0.00976955826063021,0.00978384903518352,0.00979813980973683
"1998",1996153.10307677,2044.59555817761,1992145.76941979,1996153.10307677,2000160.43673375,0.00970303567092063,7.18392451021456e-06,0.00968895543761295,0.00970303567092063,0.0097171159042283
"1999",2016551.26368673,2054.48857804256,2012524.54006712,2016551.26368673,2020577.98730634,0.00966636920038155,7.11699335084123e-06,0.00965242014973569,0.00966636920038155,0.00968031825102741
"2000",2047847.60638547,2074.21541259437,2043782.2188806,2047847.60638547,2051912.99389033,0.0096818618614223,7.09885790460499e-06,0.00966794835559791,0.0096818618614223,0.0096957753672467
"2001",2098946.66862664,2089.66740101157,2094850.99578099,2098946.66862664,2103042.34147229,0.00978861135583896,7.02293310258508e-06,0.00977484665989206,0.00978861135583896,0.00980237605178586
"2002",2183145.41126242,2125.84211475183,2178978.83728069,2183145.41126242,2187311.98524415,0.010044017337784,7.03180340822129e-06,0.0100302352563575,0.010044017337784,0.0100577994192105
"2003",2279670.76463483,2170.18873466323,2275417.27287524,2279670.76463483,2283924.25639443,0.0103475839399554,7.07577946247621e-06,0.0103337156670464,0.0103475839399554,0.0103614522128644
"2004",2366472.30216833,2211.59197034389,2362137.66155795,2366472.30216833,2370806.9427787,0.0105984067162123,7.11608595620868e-06,0.0105844594440272,0.0105984067162123,0.0106123539883973
"2005",2422529.98030401,2241.02884138834,2418137.64448657,2422529.98030401,2426922.31612144,0.0107054473268902,7.12517653722425e-06,0.0106914822374938,0.0107054473268902,0.0107194124162867
"2006",2441727.45181417,2242.72807689574,2437331.78555634,2441727.45181417,2446123.11807201,0.0106477671273044,7.01539346246801e-06,0.0106340172087806,0.0106477671273044,0.0106615170458282
"2007",2453217.63276538,2244.41367498217,2448818.662796,2453217.63276538,2457616.60273475,0.0105571841496827,6.91787944079684e-06,0.0105436253551293,0.0105571841496827,0.010570742944236
"2008",2463038.79412108,2247.5725339899,2458633.63290182,2463038.79412108,2467443.95534034,0.0104601068367404,6.83270392079731e-06,0.0104467149831386,0.0104601068367404,0.0104734986903422
