"","mean","sd","0.025Q","0.5Q","0.975Q","mean","sd","0.025Q","0.5Q","0.975Q"
"1990",788239.209896062,1286.04344438702,785718.61106251,788239.209896062,790759.808729615,0.0115936532523759,1.36847884397897e-05,0.0115668315598978,0.0115936532523759,0.0116204749448539
"1991",819899.339309037,1310.97702579163,817329.871553926,819899.339309037,822468.807064148,0.011807823766195,1.36531083797305e-05,0.0117810641654937,0.011807823766195,0.0118345833668963
"1992",848823.631666247,1334.52348095591,846208.01370705,848823.631666247,851439.249625443,0.0119749134194165,1.36204983326864e-05,0.0119482177332329,0.0119749134194165,0.0120016091056
"1993",874797.926612924,1354.60106066666,872142.957320598,874797.926612924,877452.895905251,0.0120995048404624,1.35527839544667e-05,0.0120729418720214,0.0120995048404624,0.0121260678089034
"1994",897144.330168455,1370.60896548127,894457.985959224,897144.330168455,899830.674377686,0.0121809839696947,1.34508127236832e-05,0.0121546208611935,0.0121809839696947,0.0122073470781959
"1995",914640.940812452,1381.07784249949,911934.077981307,914640.940812452,917347.803643597,0.0122097890787598,1.33006910521153e-05,0.0121837202033282,0.0122097890787598,0.0122358579541915
"1996",926341.937898704,1387.43632501008,923622.612670841,926341.937898704,929061.263126566,0.0121776954643445,1.31370467027282e-05,0.0121519473259439,0.0121776954643445,0.012203443602745
"1997",929467.44388685,1385.62394034961,926751.670867648,929467.44388685,932183.216906052,0.0120501586772615,1.29027656989697e-05,0.0120248697211906,0.0120501586772615,0.0120754476333324
"1998",929074.388415708,1380.80063842844,926368.068894558,929074.388415708,931780.707936858,0.0118935661549844,1.26569186221758e-05,0.0118687590503297,0.0118935661549844,0.0119183732596391
"1999",930534.0447109,1377.97017763087,927833.272790973,930534.0447109,933234.816630827,0.011773566014233,1.24501187378924e-05,0.0117491642299034,0.011773566014233,0.0117979677985625
"2000",938310.512967801,1380.59834307583,935604.589938256,938310.512967801,941016.435997345,0.0117420308721451,1.23105162907704e-05,0.0117179027035841,0.0117420308721451,0.0117661590407061
"2001",960353.132942925,1395.63399025296,957617.74058643,960353.132942925,963088.525299421,0.0118940227630173,1.23070342183902e-05,0.0118699014191928,0.0118940227630173,0.0119181441068419
"2002",993675.678565426,1419.41645451083,990893.673435521,993675.678565426,996457.683695331,0.0121871946741775,1.23932808663048e-05,0.0121629042900293,0.0121871946741775,0.0122114850583257
"2003",1030530.21019764,1445.61006836963,1027696.86652795,1030530.21019764,1033363.55386733,0.0125213797074255,1.25052502600539e-05,0.0124968698672982,0.0125213797074255,0.0125458895475529
"2004",1062711.17204461,1467.910245696,1059834.1208305,1062711.17204461,1065588.22325871,0.0127940658027102,1.25809796443668e-05,0.012769407535717,0.0127940658027102,0.0128187240697034
"2005",1081418.61946148,1479.83168317327,1078518.20265928,1081418.61946148,1084319.03626368,0.0128997289798752,1.25588912294713e-05,0.0128751140053797,0.0128997289798752,0.0129243439543707
"2006",1077197.98983158,1476.50575545155,1074304.09172793,1077197.98983158,1080091.88793523,0.0127301966729427,1.24108631810906e-05,0.0127058718280907,0.0127301966729427,0.0127545215177947
"2007",1050636.04394259,1457.49367935196,1047779.40882337,1050636.04394259,1053492.67906182,0.0122997086329027,1.21303757042999e-05,0.0122759335334033,0.0122997086329027,0.0123234837324021
"2008",1013972.17711268,1431.21010712633,1011167.0568484,1013972.17711268,1016777.29737696,0.0117570955567891,1.17927802800283e-05,0.0117339821321627,0.0117570955567891,0.0117802089814156
"2009",979923.234146902,1406.49377322721,977166.557006897,979923.234146902,982679.911286907,0.0112515549219006,1.14723226127541e-05,0.0112290695827606,0.0112515549219006,0.0112740402610407
"2010",960785.07522627,1392.15074187949,958056.509911135,960785.07522627,963513.640541404,0.0109220266838564,1.12380413639376e-05,0.0109000005275263,0.0109220266838564,0.0109440528401864
"2011",953006.249536679,1386.8843599887,950288.006140379,953006.249536679,955724.492932979,0.0107234320727657,1.10846719252756e-05,0.0107017065150117,0.0107234320727657,0.0107451576305197
"2012",943277.933855247,1380.0980966066,940572.991290766,943277.933855247,945982.876419729,0.0105039833316631,1.09185454574636e-05,0.010482583375803,0.0105039833316631,0.0105253832875233
"2013",934569.946985733,1374.02803135819,931876.901530523,934569.946985733,937262.992440944,0.0102979971821382,1.07590686429008e-05,0.0102769097950909,0.0102979971821382,0.0103190845691855
"2014",929862.929024677,1370.81559101987,927176.179836832,929862.929024677,932549.678212522,0.010138740539457,1.06233261451037e-05,0.0101179192028166,0.010138740539457,0.0101595618760974
"2015",931681.291537798,1372.00646470223,928992.208280425,931681.291537798,934370.37479517,0.0100529847447916,1.05209284241669e-05,0.0100323641039963,0.0100529847447916,0.0100736053855869
"2016",990608.665349995,1416.2023616746,987832.959726292,990608.665349995,993384.370973697,0.010578855868728,1.07590512578657e-05,0.0105577685157548,0.010578855868728,0.0105999432217013
"2017",1051564.90797454,1461.01185847395,1048701.37735094,1051564.90797454,1054428.43859813,0.0111158325633636,1.10006483937728e-05,0.0110942716887053,0.0111158325633636,0.011137393438022
"2018",1060203.98448189,1467.29124096992,1057328.14649476,1060203.98448189,1063079.82246902,0.0110962723654476,1.09407228682674e-05,0.011074828942661,0.0110962723654476,0.0111177157882342
"2019",1048046.95894542,1458.79480655885,1045187.77366373,1048046.95894542,1050906.14422711,0.0108648564775862,1.07736343677032e-05,0.0108437405422429,0.0108648564775862,0.0108859724129295
"2020",1077174.72001976,27389.5900127688,1023492.11004341,1077174.72001976,1130857.3299961,0.0110662667035102,0.000281182632431922,0.0105151588708654,0.0110662667035102,0.0116173745361549
"2021",1092782.39332535,46615.0205947696,1001418.63182101,1092782.39332535,1184146.15482969,0.0111316637313189,0.000474726022920203,0.0102012178238714,0.0111316637313189,0.0120621096387665
"2022",1107606.12140333,71414.2579501406,967636.747838402,1107606.12140333,1247575.49496826,0.0111931940723829,0.000721616491338373,0.0097788517387095,0.0111931940723829,0.0126075364060562
"2023",1121412.93772206,100629.993545507,924181.774608369,1121412.93772206,1318644.10083575,0.0112480274450515,0.00100928588908655,0.00926986345233735,0.0112480274450515,0.0132261914377656
"2024",1134637.55167773,133787.882273192,872418.120854393,1134637.55167773,1396856.98250107,0.0112995854025714,0.00133231945604712,0.00868828725281704,0.0112995854025714,0.0139108835523257
"2025",1147859.07307905,170709.211958368,813275.165811432,1147859.07307905,1482442.98034666,0.0113529327249232,0.00168837105099513,0.00804378627243273,0.0113529327249232,0.0146620791774137
"2026",1161011.89795833,211196.72480336,747073.92369093,1161011.89795833,1574949.87222573,0.0114072248314085,0.00207503228265716,0.00734023629064249,0.0114072248314085,0.0154742133721744
"2027",1173570.36207231,255007.814849653,673764.229190735,1173570.36207231,1673376.49495389,0.0114577629263209,0.00248966130736937,0.00657811643017402,0.0114577629263209,0.0163374094224677
"2028",1185210.78268786,301917.073170414,593464.192956108,1185210.78268786,1776957.37241962,0.0115020660265946,0.00292998307512929,0.00575940472402927,0.0115020660265946,0.0172447273291599
"2029",1196177.87921636,351850.322217728,506563.919720802,1196177.87921636,1885791.83871192,0.0115434302208053,0.00339543147489686,0.00488850681803371,0.0115434302208053,0.0181983536235768
