"","mean","sd","0.025Q","0.5Q","0.975Q","mean","sd","0.025Q","0.5Q","0.975Q"
"1990",1974.36572951288,63.7383866878841,1849.44078717194,1974.36572951288,2099.29067185382,0.0134700032714506,0.000311765337652291,0.0128589544380242,0.0134700032714506,0.0140810521048771
"1991",2027.02165313315,61.6485636677414,1906.19268864575,2027.02165313315,2147.85061762055,0.013449101322557,0.000279417357896323,0.0129014533644249,0.013449101322557,0.0139967492806892
"1992",2097.99282535128,62.7899860619372,1974.92671408011,2097.99282535128,2221.05893662245,0.0135200857436155,0.000276774016469758,0.0129776186394783,0.0135200857436155,0.0140625528477527
"1993",2191.19014627277,64.3315674872198,2065.10259092881,2191.19014627277,2317.27770161672,0.0137169712993544,0.000276249394061282,0.0131755324362432,0.0137169712993544,0.0142584101624655
"1994",2300.46491387846,66.1133995979867,2170.8850317709,2300.46491387846,2430.04479598602,0.0140162855446875,0.000277240511020093,0.0134729041280326,0.0140162855446875,0.0145596669613423
"1995",2436.92061012091,68.3299805975475,2302.99630908539,2436.92061012091,2570.84491115642,0.0144915920464371,0.000280949458626514,0.0139409412260531,0.0144915920464371,0.0150422428668211
"1996",2637.92349857062,71.5748128999506,2497.63944308653,2637.92349857062,2778.20755405472,0.015361682604752,0.000290296927381402,0.0147927110822618,0.015361682604752,0.0159306541272422
"1997",2922.88633310537,75.9902894843352,2773.9481025413,2922.88633310537,3071.82456366944,0.0167101329951084,0.000305291813324108,0.0161117720362182,0.0167101329951084,0.0173084939539986
"1998",3244.09443955311,80.747180479255,3085.83287396062,3244.09443955311,3402.35600514561,0.0182265808151894,0.000321576649791159,0.0175963021633297,0.0182265808151894,0.0188568594670491
"1999",3543.10104258833,85.0091217759004,3376.48622555018,3543.10104258833,3709.71585962647,0.0195471730649972,0.000334832645841607,0.0188909131382994,0.0195471730649972,0.020203432991695
"2000",3731.36931630364,87.5887896791274,3559.6984430831,3731.36931630364,3903.04018952418,0.020173489523927,0.000339378574474405,0.0195083197408327,0.020173489523927,0.0208386593070214
"2001",3761.67837073928,87.8737928993852,3589.44890147155,3761.67837073928,3933.907840007,0.0198810752698829,0.000332592661707219,0.0192292056314145,0.0198810752698829,0.0205329449083514
"2002",3673.76751238701,86.5194776916555,3504.19245215015,3673.76751238701,3843.34257262387,0.0189440743804989,0.000318368260807995,0.0183200840554946,0.0189440743804989,0.0195680647055032
"2003",3541.17117904967,84.5451725076276,3375.46568586799,3541.17117904967,3706.87667223134,0.0177984076148455,0.000301849278199242,0.0172067939008156,0.0177984076148455,0.0183900213288755
"2004",3438.26025275335,82.9855913380795,3275.61148249496,3438.26025275335,3600.90902301175,0.0168440609473374,0.000287682608900632,0.0162802133949136,0.0168440609473374,0.0174079084997612
"2005",3436.94017299917,82.8627725042598,3274.53212323168,3436.94017299917,3599.34822276665,0.0164225311923585,0.000279814871641759,0.0158741041216019,0.0164225311923585,0.016970958263115
"2006",3549.03841034196,84.2639369286136,3383.88412876632,3549.03841034196,3714.19269191759,0.0165549723169805,0.000277981492600146,0.0160101386031155,0.0165549723169805,0.0170998060308454
"2007",3747.99158007514,86.9237813814669,3577.62409916743,3747.99158007514,3918.35906098285,0.0170779334199465,0.000281171338142107,0.016526847723703,0.0170779334199465,0.01762901911619
"2008",4007.54051468488,90.3630120625478,3830.43226550773,4007.54051468488,4184.64876386203,0.0178350712714058,0.00028696946874062,0.0172726214480116,0.0178350712714058,0.0183975210948
"2009",4304.05519047752,94.1546215573681,4119.51552324708,4304.05519047752,4488.59485770796,0.0186934521224332,0.000293321233870909,0.0181185530681454,0.0186934521224332,0.0192683511767211
"2010",4625.09480644934,98.0263549243178,4432.96668126194,4625.09480644934,4817.22293163674,0.0195799387274754,0.000298870340868303,0.0189941636233264,0.0195799387274754,0.0201657138316245
"2011",5226.434595467,104.649247630123,5021.32583910274,5226.434595467,5431.54335183125,0.0215382744251869,0.000311813049089365,0.0209271320790621,0.0215382744251869,0.0221494167713117
