"","mean","sd","0.025Q","0.5Q","0.975Q","mean","sd","0.025Q","0.5Q","0.975Q"
"1990",806230.994382498,1445.76794526231,803397.341279781,806230.994382498,809064.647485214,0.0078144392897626,1.09830561473125e-05,0.00779291289527369,0.0078144392897626,0.00783596568425151
"1991",824878.868587462,1429.36838610544,822077.358030055,824878.868587462,827680.379144869,0.00781141764751803,1.04520546579128e-05,0.00779093199682407,0.00781141764751803,0.00783190329821198
"1992",845118.353502918,1430.27672496097,842315.062634068,845118.353502918,847921.644371767,0.00782635055931695,1.01469630281245e-05,0.00780646287722936,0.00782635055931695,0.00784623824140453
"1993",866885.281413725,1440.17846397879,864062.583493016,866885.281413725,869707.979334434,0.00785573399083133,9.95680313475058e-06,0.00783621901528606,0.00785573399083133,0.00787524896637659
"1994",889447.070190071,1457.20182753127,886591.007089904,889447.070190071,892303.133290238,0.00788952760631548,9.85341395085089e-06,0.00787021526984705,0.00788952760631548,0.00790883994278391
"1995",912783.933749423,1483.96874599063,909875.408453098,912783.933749423,915692.459045748,0.00792554019936282,9.85941695989428e-06,0.00790621609721287,0.00792554019936282,0.00794486430151278
"1996",929369.375398759,1470.66442899866,926486.926084578,929369.375398759,932251.824712941,0.00789944710631873,9.44006933249366e-06,0.00788094491041548,0.00789944710631873,0.00791794930222198
"1997",949367.052804366,1469.82537747228,946486.248000957,949367.052804366,952247.857607774,0.00790082008518722,9.15827331792395e-06,0.00788287019932352,0.00790082008518722,0.00791876997105093
"1998",971781.941935363,1475.85107320093,968889.326985344,971781.941935363,974674.556885382,0.00792109243802472,8.95269361232439e-06,0.00790354548097994,0.00792109243802472,0.0079386393950695
"1999",995719.869279741,1485.72629077996,992807.899258928,995719.869279741,998631.839300554,0.00795369129565651,8.79270361656851e-06,0.0079364579132413,0.00795369129565651,0.00797092467807172
"2000",1020600.00928881,1497.93711848302,1017664.10648548,1020600.00928881,1023535.91209214,0.00799480731777262,8.66371064776251e-06,0.00797782675693053,0.00799480731777262,0.00801178787861472
