"","mean","sd","0.025Q","0.5Q","0.975Q","mean","sd","0.025Q","0.5Q","0.975Q"
"1990",168219.143473421,609.822375151184,167023.913581159,168219.143473421,169414.373365684,0.0093300491160325,2.50302879217819e-05,0.00928099065318314,0.0093300491160325,0.00937910757888186
"1991",173561.500020395,613.821593579273,172358.431804046,173561.500020395,174764.568236743,0.00937160113093205,2.43410193431361e-05,0.00932389360967251,0.00937160113093205,0.00941930865219159
"1992",179588.184881319,621.85230406301,178369.376761652,179588.184881319,180806.993000985,0.00945068663446689,2.39490528021963e-05,0.00940374735351074,0.00945068663446689,0.00949762591542304
"1993",186304.083705299,631.81161213346,185065.755700503,186304.083705299,187542.411710095,0.00956145908595066,2.36794217868583e-05,0.00951504827207368,0.00956145908595066,0.00960786989982763
"1994",193468.255733539,643.037285629955,192207.925812988,193468.255733539,194728.58565409,0.00968430375467945,2.34800138201929e-05,0.00963828377323537,0.00968430375467945,0.00973032373612353
"1995",201001.362024653,655.337574004771,199716.923981887,201001.362024653,202285.800067418,0.00981087695880166,2.33302607689864e-05,0.00976515048794452,0.00981087695880166,0.0098566034296588
"1996",209062.514231484,665.781552027634,207757.606367939,209062.514231484,210367.42209503,0.00994701227724627,2.30256715118187e-05,0.00990188279036325,0.00994701227724627,0.00999214176412928
"1997",218603.791091746,679.12928718336,217272.722148021,218603.791091746,219934.860035472,0.0101380104843458,2.28429347688362e-05,0.0100932391548977,0.0101380104843458,0.0101827818137939
"1998",229180.506074924,694.472830532388,227819.364338839,229180.506074924,230541.647811009,0.0103632902697892,2.27497360234491e-05,0.0103187016065255,0.0103632902697892,0.010407878933053
"1999",240063.365432319,710.367810178681,238671.070108592,240063.365432319,241455.660756045,0.0105935422763528,2.26974272939385e-05,0.010549056136315,0.0105935422763528,0.0106380284163907
"2000",250616.9950406,725.89456076233,249194.267844932,250616.9950406,252039.722236268,0.0108051337478182,2.26628603327453e-05,0.0107607153577794,0.0108051337478182,0.0108495521378571
"2001",261886.09238829,738.964700286216,260437.748189883,261886.09238829,263334.436586698,0.0110457978877866,2.2484513871302e-05,0.011001729050389,0.0110457978877866,0.0110898667251843
"2002",275860.686562492,755.628377439412,274379.682157015,275860.686562492,277341.69096797,0.0113952507856673,2.24402998664822e-05,0.0113512686061268,0.0113952507856673,0.0114392329652079
