"","mean","sd","0.025Q","0.5Q","0.975Q","mean","sd","0.025Q","0.5Q","0.975Q"
"2024",2232235.70571157,303117.352822461,1638136.61109043,2232235.70571157,2826334.80033271,0.0193423155186332,0.00262647902328958,0.0141945112268357,0.0193423155186332,0.0244901198104307
"2025",2345781.5471258,400137.99693021,1561525.48429659,2345781.5471258,3130037.60995501,0.0200780639274202,0.00342484467006179,0.0133654917214551,0.0200780639274202,0.0267906361333853
"2026",2464046.18541546,512654.47034848,1459261.88701898,2464046.18541546,3468830.48381194,0.0208391008206101,0.00433563631064821,0.0123414098016755,0.0208391008206101,0.0293367918395447
"2027",2587457.96175414,641724.191835477,1329701.65774853,2587457.96175414,3845214.26575975,0.0216283605815328,0.00536410593593531,0.011114906137842,0.0216283605815328,0.0321418150252235
"2028",2715992.45411514,788454.334120773,1170650.35578392,2715992.45411514,4261334.55244637,0.0224451039792176,0.00651581370447872,0.00967434378846681,0.0224451039792176,0.0352158641699684
"2029",2849367.56910491,953965.084343446,979630.361283046,2849367.56910491,4719104.77692678,0.0232865064078333,0.00779628416965039,0.00800607022207876,0.0232865064078333,0.0385669425935878
"2030",2987457.46662263,1139464.11370731,754148.842080461,2987457.46662263,5220766.09116481,0.0241512332763173,0.00921165648971322,0.00609671831852473,0.0241512332763173,0.0422057482341099
"2031",3131114.42025814,1346533.21262503,491957.819526064,3131114.42025814,5770271.02099022,0.0250458589658038,0.0107709420001405,0.00393520056595869,0.0250458589658038,0.0461565173656489
"2032",3280759.71112271,1576771.05737002,190345.226812342,3280759.71112271,6371174.19543308,0.0259735527837534,0.0124831816015914,0.00150696643216119,0.0259735527837534,0.0504401391353457
"2033",3436254.63168541,1831633.26973071,-153680.60987212,3436254.63168541,7026189.87324293,0.0269333608976331,0.0143563326671343,-0.00120453408002592,0.0269333608976331,0.0550712558752921
"2034",3597103.00111752,2112414.98409935,-543154.288119955,3597103.00111752,7737360.29035499,0.0279218933839242,0.0163972513928709,-0.00421612879155189,0.0279218933839242,0.0600599155594004
"2035",3762998.24208251,2420489.56053525,-981074.12152175,3762998.24208251,8507070.60568678,0.0289372819539221,0.0186134464807481,-0.00754440277650789,0.0289372819539221,0.0654189666843521
