"","mean","sd","0.025Q","0.5Q","0.975Q","mean","sd","0.025Q","0.5Q","0.975Q"
"1990",37569.5492848274,259.363842667522,37061.2054943071,37569.5492848274,38077.8930753477,0.00221510732431797,1.01610223046888e-05,0.00219519208655467,0.00221510732431797,0.00223502256208127
"1991",38147.5191736391,243.858729435026,37669.5648466308,38147.5191736391,38625.4735006474,0.00221926799963111,8.49439744312903e-06,0.00220261928657221,0.00221926799963111,0.00223591671269001
"1992",38662.5615968894,244.206008729738,38183.9266149709,38662.5615968894,39141.196578808,0.00222170807442501,8.32218059543471e-06,0.00220539690018512,0.00222170807442501,0.00223801924866491
"1993",39123.1729232934,245.710480903973,38641.5892300976,39123.1729232934,39604.7566164892,0.00222250207211022,8.28118238675768e-06,0.00220627125288276,0.00222250207211022,0.00223873289133767
"1994",39541.0148431577,246.930489495604,39057.0399770615,39541.0148431577,40024.9897092539,0.00222158929583032,8.22553298423358e-06,0.00220546754742758,0.00222158929583032,0.00223771104423307
"1995",39924.8293272134,248.226651984435,39438.3140293209,39924.8293272134,40411.3446251058,0.00221889874721377,8.18541353100225e-06,0.00220285563149444,0.00221889874721377,0.0022349418629331
"1996",40232.7322238706,249.383171984098,39743.9501884314,40232.7322238706,40721.5142593098,0.00221189324125144,8.14691585220359e-06,0.00219592557959604,0.00221189324125144,0.00222786090290684
"1997",40472.5852357837,250.292166123801,39982.0216045686,40472.5852357837,40963.1488669989,0.00220112764478254,8.09845590183119e-06,0.00218525496288456,0.00220112764478254,0.00221700032668051
"1998",40688.893407642,251.051836511428,40196.840849827,40688.893407642,41180.945965457,0.00218910175401596,8.04106344859653e-06,0.00217334155925931,0.00218910175401596,0.00220486194877261
"1999",40943.4335600357,251.96553193119,40449.5901921051,40943.4335600357,41437.2769279663,0.00217921152051742,7.99139995241262e-06,0.00216354866442464,0.00217921152051742,0.00219487437661021
"2000",41284.5941221632,253.257811426556,40788.2179329637,41284.5941221632,41780.9703113627,0.0021738534395119,7.96034959283741e-06,0.00215825144100559,0.0021738534395119,0.00218945543801821
"2001",41695.0452300088,254.807223031744,41195.6322498659,41695.0452300088,42194.4582101516,0.00217221927736674,7.9407126830607e-06,0.00215665576649636,0.00217221927736674,0.00218778278823712
"2002",42152.2041527476,256.4664232226,41649.5391999875,42152.2041527476,42654.8691055077,0.00217264104768435,7.92197706993106e-06,0.00215711425794094,0.00217264104768435,0.00218816783742777
"2003",42662.3856218762,258.215364772113,42156.292806668,42662.3856218762,43168.4784370844,0.00217397224135756,7.89641854353684e-06,0.00215849554540538,0.00217397224135756,0.00218944893730975
"2004",43239.8242688759,260.208806332217,42729.8243800046,43239.8242688759,43749.8241577472,0.00217507931822535,7.86860060704423e-06,0.00215965714442682,0.00217507931822535,0.00219050149202389
"2005",43915.8527307621,262.623143186924,43401.120828609,43915.8527307621,44430.5846329151,0.00217636390946373,7.84436767748173e-06,0.00216098923133438,0.00217636390946373,0.00219173858759309
"2006",44793.3353514957,265.703090772528,44272.5668630006,44793.3353514957,45314.1038399909,0.00218224109320704,7.82599475069551e-06,0.00216690242535248,0.00218224109320704,0.00219757976106161
"2007",45933.2196202198,269.478114280484,45405.0522216082,45933.2196202198,46461.3870188313,0.00219604490155853,7.80997851986999e-06,0.00218073762493955,0.00219604490155853,0.0022113521781775
"2008",47203.9558312055,273.591585015836,46667.7261781012,47203.9558312055,47740.1854843097,0.00221279333783787,7.79466506545058e-06,0.00219751607503804,0.00221279333783787,0.00222807060063771
"2009",48430.8661804751,277.614318682421,47886.752114265,48430.8661804751,48974.9802466853,0.00222661926900496,7.78039178695265e-06,0.00221136998131692,0.00222661926900496,0.002241868556693
"2010",49462.6885717733,281.003918801624,48911.9310114075,49462.6885717733,50013.4461321391,0.00223260606533386,7.75263203337892e-06,0.00221741118576305,0.00223260606533386,0.00224780094490468
"2011",50294.6356562107,283.696604996245,49738.6005278817,50294.6356562107,50850.6707845396,0.00223154810511645,7.70920991913875e-06,0.00221643833132567,0.00223154810511645,0.00224665787890722
"2012",51082.7476503212,286.259664242714,50521.6890181789,51082.7476503212,51643.8062824634,0.00223030287002977,7.67009169863747e-06,0.00221526976654232,0.00223030287002977,0.00224533597351722
"2013",51848.4907011904,288.709641184188,51282.6302024799,51848.4907011904,52414.3511999009,0.00222957157185503,7.63261629478141e-06,0.00221461191880944,0.00222957157185503,0.00224453122490061
"2014",52584.9474353385,291.107294985618,52014.3876215298,52584.9474353385,53155.5072491472,0.00222851322633938,7.59979240696994e-06,0.00221361790693174,0.00222851322633938,0.00224340854574702
"2015",53290.5705417544,293.577845548291,52715.1685378209,53290.5705417544,53865.9725456879,0.00222670313458508,7.57866328215989e-06,0.00221184922750109,0.00222670313458508,0.00224155704166907
"2016",53874.8987112475,295.839456333528,53295.0640316279,53874.8987112475,54454.7333908671,0.00222048150067521,7.56010736006226e-06,0.00220566396253023,0.00222048150067521,0.00223529903882019
"2017",54308.1663558752,297.40886083583,53725.2556999539,54308.1663558752,54891.0770117965,0.00220903022153303,7.51610524431796e-06,0.00219429892595016,0.00220903022153303,0.00222376151711591
"2018",54521.9590446514,299.181868204061,53935.573358144,54521.9590446514,55108.3447311588,0.00218979934152752,7.51261927227742e-06,0.00217507487832429,0.00218979934152752,0.00220452380473074
"2019",54501.2059943384,318.664153493027,53876.6357303281,54501.2059943384,55125.7762583487,0.00216247167003945,8.60605246998551e-06,0.00214560411714922,0.00216247167003945,0.00217933922292969
"2020",54562.5434495615,561.556480999781,53461.9129715169,54562.5434495615,55663.1739276061,0.00213971757160598,2.00263406663926e-05,0.00210046666515772,0.00213971757160598,0.00217896847805424
"2021",54571.3648710443,849.11486135557,52907.1303240496,54571.3648710443,56235.5994180389,0.00211613563167412,3.16558676116396e-05,0.00205409127125594,0.00211613563167412,0.0021781799920923
"2022",54549.93280266,1213.25327994238,52172.0000698479,54549.93280266,56927.8655354722,0.00209253772518966,4.56699395111626e-05,0.00200302628857165,0.00209253772518966,0.00218204916180766
