"","mean","sd","0.025Q","0.5Q","0.975Q","mean","sd","0.025Q","0.5Q","0.975Q"
"2001",86334.4413547347,473.804889090632,85405.800836418,86334.4413547347,87263.0818730513,0.0144501809660644,6.22121300027543e-05,0.0143282474318575,0.0144501809660644,0.0145721145002714
"2002",90295.1826397169,469.478506485143,89375.0216754904,90295.1826397169,91215.3436039434,0.0148058360471518,5.91468808710317e-05,0.0146899102908467,0.0148058360471518,0.0149217618034569
"2003",93801.4151654563,466.577310753244,92886.9404403764,93801.4151654563,94715.8898905362,0.0150724277338539,5.6558405180504e-05,0.0149615752966771,0.0150724277338539,0.0151832801710307
"2004",96767.50574404,465.298837221357,95855.5367810378,96767.50574404,97679.4747070422,0.0152287919786625,5.44562056191535e-05,0.0151220597769142,0.0152287919786625,0.0153355241804107
"2005",99155.6148005567,468.436578544195,98237.4959775689,99155.6148005567,100073.733623544,0.0152666837468151,5.33972727620974e-05,0.0151620270153287,0.0152666837468151,0.0153713404783014
"2006",98821.0076509008,462.797427334457,97913.9413611874,98821.0076509008,99728.0739406141,0.0148672526224517,5.10987075780099e-05,0.0147671009959423,0.0148672526224517,0.0149674042489612
"2007",95755.2846081218,453.635178934314,94866.1759952902,95755.2846081218,96644.3932209535,0.01406407320495,4.87195329258814e-05,0.0139685846750717,0.01406407320495,0.0141595617348284
"2008",91690.3144191711,443.618564403419,90820.8380100671,91690.3144191711,92559.7908282752,0.0131433035777603,4.64726178681871e-05,0.0130522189204713,0.0131433035777603,0.0132343882350492
"2009",88656.193326438,437.112768385892,87799.4680432191,88656.193326438,89512.918609657,0.0124085371106823,4.47904691079633e-05,0.01232074940438,0.0124085371106823,0.0124963248169846
"2010",88998.4212977111,440.068362752343,88135.903155981,88998.4212977111,89860.9394394412,0.0121740339524388,4.42533534422141e-05,0.0120872989734969,0.0121740339524388,0.0122607689313806
"2011",97384.6159138021,457.139813261707,96488.6383439098,97384.6159138021,98280.5934836945,0.0130329311374865,4.47062920561368e-05,0.0129453084151742,0.0130329311374865,0.0131205538597989
"2012",115642.284549166,496.978923848666,114668.223757347,115642.284549166,116616.345340984,0.0151542706180519,4.74926512894515e-05,0.0150611867319942,0.0151542706180519,0.0152473545041095
"2013",140639.725599891,548.155331346212,139565.360892519,140639.725599891,141714.090307264,0.0180576167494341,5.13319474590799e-05,0.017957007981158,0.0180576167494341,0.0181582255177102
"2014",168877.890879686,601.848781937399,167698.288942949,168877.890879686,170057.492816422,0.0212512350521511,5.53320552093333e-05,0.0211427862167502,0.0212512350521511,0.0213596838875519
"2015",196514.691135909,652.529653205658,195235.756516781,196514.691135909,197793.625755036,0.0242378166450547,5.90584171087417e-05,0.0241220642745377,0.0242378166450547,0.0243535690155718
"2016",228676.560831689,702.837127724989,227299.025374351,228676.560831689,230054.096289028,0.0276454339776644,6.22691909065797e-05,0.0275233886061411,0.0276454339776644,0.0277674793491877
"2017",256726.111687698,744.101073646136,255267.700382494,256726.111687698,258184.522992902,0.0304248584431236,6.45814388846308e-05,0.0302982811488399,0.0304248584431236,0.0305514357374072
"2018",271940.556226024,764.665060942543,270441.84024634,271940.556226024,273439.272205707,0.0315977595342708,6.49824843154963e-05,0.0314703962053865,0.0315977595342708,0.0317251228631552
"2019",281952.115154269,778.543771646014,280426.197401455,281952.115154269,283478.032907084,0.0321271982700177,6.4876805841236e-05,0.0320000420671369,0.0321271982700177,0.0322543544728985
"2020",323217.260999065,32611.3081575879,259300.271521456,323217.260999065,387134.250476675,0.0361256606243689,0.00364437842649074,0.0289828101624123,0.0361256606243689,0.0432685110863255
"2021",343757.085846248,53829.4028977206,238253.39485742,343757.085846248,449260.776835076,0.037696775673031,0.00590264066963627,0.0261278125468625,0.037696775673031,0.0492657387991994
"2022",365489.523086045,83446.5182027008,201937.352773485,365489.523086045,529041.693398604,0.0393330561558745,0.00898006711576934,0.0217324480302141,0.0393330561558745,0.0569336642815349
"2023",388472.426939073,121161.340264074,151000.563702884,388472.426939073,625944.290175261,0.0410368413332409,0.01279888240173,0.0159514927834865,0.0410368413332409,0.0661221898829952
"2024",412774.671857317,167283.432868843,84905.16822416,412774.671857317,740644.175490474,0.0428113729932563,0.017349854798095,0.0088062824519907,0.0428113729932563,0.0768164635345218
"2025",438466.515399645,222412.628046404,2545.77472179011,438466.515399645,874387.2560775,0.0446598311433724,0.0226536486648989,0.000259495641746682,0.0446598311433724,0.0890601666449981
"2026",465591.280234791,287291.773947408,-97490.2497567509,465591.280234791,1028672.81022633,0.0465825637112823,0.0287435572471931,-0.00975377328078143,0.0465825637112823,0.102918900703346
"2027",494209.652971801,362783.296089682,-216832.541556706,494209.652971801,1205251.84750031,0.0485817113750057,0.0356621935357376,-0.021314903564737,0.0485817113750057,0.118478326314748
"2028",524390.372209075,449852.035043187,-357303.414847622,524390.372209075,1406084.15926577,0.0506601026503309,0.043459075439552,-0.0345181200126002,0.0506601026503309,0.135838325313262
"2029",556214.079048069,549566.302185977,-520916.080353301,556214.079048069,1633344.23844944,0.0528215689496874,0.0521902064089252,-0.0494693559575175,0.0528215689496874,0.155112493856892
"2030",589762.597880951,663090.295504428,-709870.49980575,589762.597880951,1889395.69556765,0.0550698728504604,0.061916903348921,-0.0662850277476723,0.0550698728504604,0.176424773448593
"2031",625088.283200669,791639.093312669,-926495.828446105,625088.283200669,2176672.39484744,0.0574057393775276,0.072701098435122,-0.0850857951918127,0.0574057393775276,0.199897273946868
"2032",662261.624362023,936531.265171804,-1173305.92577044,662261.624362023,2497829.17449449,0.059831719240443,0.0846104507668522,-0.106001716978287,0.059831719240443,0.225665155459173
"2033",701356.479419455,1099179.74467306,-1452996.23267568,701356.479419455,2855709.19151459,0.0623511005660536,0.0977178495089139,-0.129172365118123,0.0623511005660536,0.25387456625023
"2034",742457.515825074,1281109.69059813,-1768471.3379925,742457.515825074,3253386.36964265,0.0649683378988846,0.112102775801068,-0.154749065238176,0.0649683378988846,0.284685741035945
"2035",785653.542333348,1483955.48788412,-2122845.76858008,785653.542333348,3694152.85324678,0.0676879191616427,0.127850045564588,-0.182893565566755,0.0676879191616427,0.31826940389004
